ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,CreationDate,Creator,EditDate,Editor
89,34249686-7fec-4436-881a-1120e327c809,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
90,415a4874-ea11-4e90-8de8-054d1e9a29f2,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
91,d9356794-2dcb-43d4-85be-5b8251c50c93,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
92,970b17e6-5ad9-4d38-8ff1-1004bb6cda5c,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
93,21a504aa-fc98-4ccc-8394-6b5d32ab0d7b,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
94,1b952ab5-6d51-4288-8270-69e99fba1ee1,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
95,099b3028-f843-4edc-8f5d-5c9d8c1b9396,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
96,44207eee-14d1-41b9-83e6-cf06dc27f036,Megaloptera,Sialidae,(Megaloptera) Sialidae,,"ends in one filament, filaments on other abdominal segments",b06a4e8b-a773-4665-8849-783ef583b0b5,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 18:03,keleigh.reynolds@dec.ny.gov_nysdec
97,b1be6aab-0926-4f57-8193-0c12edfdfaaa,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,"had sturdy pebble case, not a purse. Broke him out to look @ him. Definitely has gills. additional empty stick case in sample.",8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
98,22865afd-39c8-43ed-8fa1-6ce9d4d1df05,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
99,f9086e84-ebe1-458c-8f51-757b3d9b88f2,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
100,aa8a3070-6373-43e8-8ef1-c44e1341cd3d,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
101,bf93ba84-b8e4-4828-8c6e-1eb6c95f725b,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
102,f48620c3-34c8-4a12-8e14-79bcbed2cd28,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
103,47e453ce-1532-4fd8-8161-782796846385,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
104,e04e126f-decc-4950-87b8-20f28327f434,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,"pulled head off, row of setae on tarsi, minnow-like",8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
105,2843d7d9-7c5f-49ae-8d4e-1072a61f0b6e,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
106,99d706a5-7062-429f-8663-273f3fd72a73,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
107,98cdf1a2-bf9a-4c31-8cce-781710bb7107,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
108,323be81c-a0b1-4304-8ae1-af108187ec77,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
109,b1809e55-9343-4746-8fd1-5ada1982a8df,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
110,478a35f5-946e-4b94-8d4b-2add92d05977,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
111,1b2fee69-3e3c-416f-8335-e12c80ef6e1b,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
112,df5a91d9-424d-463b-8e5e-bae6564353f4,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,8291982e-0ea8-41c5-8704-aef61336d9d5,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 19:15,keleigh.reynolds@dec.ny.gov_nysdec
113,b3dc3a12-bdbf-401e-8986-3a2f0a06155c,Diptera,Tipulidae,(Diptera) Tipulidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
114,a093337c-177a-4ee5-8b80-dbf8e5099d73,OTHER,,(OTHER) ,Puparium,3 pupariums found in the sample. Could be mayflies?,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
115,95fb4476-7a14-4c15-89b0-604c0c7fc57f,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
116,07792585-aba4-4d41-80e8-115875fb43bd,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
117,a2c379af-ba36-4cda-8b36-a0677b5dd9d4,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
118,5b852817-75bd-4eaa-8ce1-61e536c75d3f,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
119,01aae5d7-6af7-42bb-8a91-8d630980cf73,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
120,37f453c9-0d95-4a67-8dab-270f5a234dd4,Diptera,Athericidae,(Diptera) Athericidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
121,1431a9e7-9a59-41a8-8737-285258f0decb,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
122,7a2e270b-ccf5-47dc-836f-6a2bf3f8dd38,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
123,e6f00b6c-7d0d-44d0-8a77-25a37d0ff694,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
124,5465f8c6-899f-4541-86bd-d2369348e1b8,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,"bug pretty squished, but could see the headshape pretty well.",9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
125,e6770167-c7b1-4d65-8b45-1a7581b5f0ba,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
126,1434f31d-ef6d-42f5-8faf-2ae9b89fb7b0,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
127,6197c2ad-d684-4a1f-8542-5c04b57415ad,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,also very squished,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
128,dbf951b7-bf42-49a3-8e98-8e34730d0165,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
129,0c884a02-8f9a-41e0-8448-2e8eebf93340,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
130,1d80d237-ecd1-4546-8340-be649d874d64,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,"larger mayfly, was not as curled as the other isonychia's, but did have the dense rows of setae on prothorasic legs.",9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
131,268094f0-a649-483a-830c-d4c7eb95d95d,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
132,5f2a26af-643d-47a1-8f46-f20840944c37,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
133,c081a37e-3592-416b-8612-a246d94c3475,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
134,f076a1fe-8dd3-4949-837d-14dd3b5c9b4b,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
135,da8821e5-7835-4133-836c-1303c4d8c13f,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
136,f80b503f-c21b-4ffd-8c88-34cd60ce1ffc,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,"antennae gone, but with very small 3rd tail",9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
137,c046a9f8-ac5b-4819-882e-ff486ed55a15,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
138,9715e463-0b28-4fe5-82ee-4dfd299f2280,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
139,fc10a16e-7930-4759-834d-dfccd9ad5787,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,squished,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
140,4bc185e2-2aa9-4971-82a7-408788ff5501,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
141,9b512c62-d618-458b-81b6-d439e8681adf,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,9a7a3d44-e558-456a-8ba3-ef890131d4bf,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:12,keleigh.reynolds@dec.ny.gov_nysdec
142,3c70e7ee-0657-49cb-8bb7-b9e3ffa86c64,Diptera,Tipulidae,(Diptera) Tipulidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
143,f3511f8e-36b7-4674-842a-7303aa0463b1,Plecoptera,Nemouridae,(Plecoptera) Nemouridae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
144,3eeaefa1-8d1a-4633-8e3d-f4bbe09b8107,Diptera,Tipulidae,(Diptera) Tipulidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
145,e05ff1dd-df7b-4fbf-8cd1-c7c770bedee6,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
146,30706738-5a71-4ddd-8d71-d3988a99101b,Plecoptera,Other,(Plecoptera) Other,"Undetermined, too small",,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
147,a286a1ea-2550-401a-802f-5eef4d8efb31,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
148,ece710a2-c84a-4ad2-89c3-443a143dfbcb,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
149,8aac554e-1969-410f-8078-8e47b632f23e,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
150,b4c54765-2746-4e4b-879a-a4e8452c0d0b,Plecoptera,Peltoperlidae,(Plecoptera) Peltoperlidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
151,e2de3080-37b2-4520-8560-220055189b6f,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
152,475c0b8e-e6b1-43e9-87d3-380c9c7b89ba,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
153,13ad7e50-b040-4e7f-81db-2924d7a492ac,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
154,3dfc87b7-8a0b-44c0-8f80-a05069077af9,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
155,97495ec3-5d77-4546-8ecc-1609ead6d6f2,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,13ddffda-c447-449c-84e2-eb86dff2e21e,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec,1/12/2021 20:49,keleigh.reynolds@dec.ny.gov_nysdec
156,5cef704c-10d4-475f-8a54-a4f7e909c5fe,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec
157,d8b37a82-edf6-420d-85ab-d178d8d6d618,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec
158,c69137dc-4256-4f80-86d4-1d0a8284040f,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
159,844c1216-0bb1-40d9-8cee-cc500f33a284,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
160,3bd9882b-6c67-449b-852e-6b7bf4cd55dd,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
161,fd79d757-137a-4435-809d-45650a69adf9,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
162,8d3a2785-802d-410a-8d2d-937c29f2985a,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
163,a83c9472-9e56-48d7-8cca-606fb33019c0,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
164,3a71a9c3-656d-4c49-8861-98c6de2f8bce,Diptera,Tipulidae,(Diptera) Tipulidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
165,2a7a9504-3491-43e4-8bb9-13d687149679,Diptera,Tipulidae,(Diptera) Tipulidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
166,21a69203-d5e6-432c-8e35-1d844dd3a6cf,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
167,48da34d1-92dc-4140-811f-9030fc40abf9,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
168,235f5bf5-33b2-4cf5-8a48-3fc76413de02,Ephemeroptera,,(Ephemeroptera) ,,too small to determine family,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec
169,adef9677-4a47-40c7-8aaf-a898f4098217,Plecoptera,,(Plecoptera) ,,too small to determine family,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec
170,548383db-5d82-4220-8854-2279ec20b4d4,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
171,8007c344-28b3-47ad-848e-f0a3b42e29b4,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
172,c66d5ff9-ae3c-49d6-85bb-bb7d44f21ab8,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
173,1fb2342b-4183-4b53-8d9d-7400a3d5caf0,Coleoptera,Psephenidae,() ,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/12/2021 20:49,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
174,214b2621-41e5-4837-8f31-711eeffe3f02,Trichoptera,Hydropsychidae,,,,3bec4664-9b4a-49ad-82f3-9b3adf0430e1,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec,1/19/2021 15:38,meredith.streeter@dec.ny.gov_nysdec
