"stationID","Lat","Lon","Stream Name","Assessment","Individual Sample Results"
"43.052_-78.752",43.052,-78.752,"Minor Tribs to Lower Tonawanda Creek","Possibly Impaired","08/02/2014:Possibly Impaired"
"43.062_-78.899",43.062,-78.899,"Minor Tribs to Niagara River","dry","07/28/2014:dry"
"43.068_-77.62",43.068,-77.62,"Trib of Red Creek","Possibly Impaired","9/17/2018:Possibly Impaired"
"43.069_-77.778",43.069,-77.778,"Black Creek, Lower, and minor tribs","No Conclusion","09/04/2013:No Conclusion"
"43.073_-76.48",43.073,-76.48,"Skaneateles Creek","No Conclusion","09/13/2015:No Conclusion"
"43.073_-78.933",43.073,-78.933,"Minor Tribs to Niagara River","dry","07/28/2014:dry"
"43.074_-73.938",43.074,-73.938,"Clover Mill Creek","No Known Impact","9/20/2016:No Known Impact
09/01/2015:No Known Impact
07/30/2013:No Conclusion
08/29/2012:No Known Impact"
"43.075_-73.929",43.075,-73.929,"Kayaderosseras Creek","No Known Impact","9/20/2016:No Known Impact
07/31/2013:No Known Impact
09/01/2015:No Known Impact
08/29/2012:No Known Impact
09/14/2014:No Known Impact"
"43.075_-77.782",43.075,-77.782,"Mill Creek","No Conclusion","09/10/2013:No Conclusion"
"43.089_-73.77",43.089,-73.77,"Spring Run","Possibly Impaired","9/16/2016:Possibly Impaired"
"43.093_-77.865",43.093,-77.865,"Black Creek","Possibly Impaired","08/13/2013:Possibly Impaired"
"43.1_-77.753",43.1,-77.753,"Black Creek","Possibly Impaired","9/27/2017:Possibly Impaired"
"43.108_-77.463",43.108,-77.463,"Thomas Creek","Possibly Impaired","9/17/2016:Possibly Impaired"
"43.108_-77.471",43.108,-77.471,"Thomas Creek","No Conclusion","8/26/2016:No Conclusion"
"43.127_-77.689",43.127,-77.689,"Little Black Creek","No Conclusion","09/20/2014:No Conclusion"
"43.134_-77.525",43.134,-77.525,"Allen Creek","No Conclusion","07/19/2014:No Conclusion"
"43.138_-74.941",43.138,-74.941,"Maltanner Creek and tribs","No Conclusion","07/20/2014:No Conclusion"
"43.143_-73.877",43.143,-73.877,"South Branch Kayaderosseras Creek","No Conclusion","07/31/2013:No Conclusion"
"43.145_-73.878",43.145,-73.878,"South Branch Kayaderosseras Creek","No Known Impact","09/14/2014:No Known Impact
08/30/2012:No Conclusion
9/19/2016:No Known Impact
08/31/2015:No Conclusion"
"43.16_-76.328",43.16,-76.328,"Minor Tribs to Lower Seneca River","No Conclusion","08/19/2015:No Conclusion"
"43.16_-79.007",43.16,-79.007,"Fish Creek","dry","07/28/2014:dry"
"43.165_-76.384",43.165,-76.384,"Minor Tribs to Lower Seneca River","No Conclusion","08/21/2015:No Conclusion"
"43.182_-73.723",43.182,-73.723,"Snook Kill","No Known Impact","9/16/2016:No Known Impact"
"43.183_-78.715",43.183,-78.715,"18-mile trib/The Gulf trib and tribs","No Conclusion","09/24/2015:No Conclusion"
"43.191_-75.018",43.191,-75.018,"Minor Tribs to Lower West Canada Creek","No Conclusion","07/12/2014:No Conclusion
07/13/2014:No Conclusion"
"43.201_-75.024",43.201,-75.024,"Minor Tribs to Lower West Canada Creek","No Conclusion","09/22/2012:No Conclusion"
"43.228_-77.566",43.228,-77.566,"Minor Tribs to Lake Ontario","No Conclusion","08/08/2014:No Conclusion"
"43.233_-75.882",43.233,-75.882,"Black Creek","No Conclusion","09/14/2014:No Conclusion"
"43.234_-75.88",43.234,-75.88,"Cold Spring Brook","No Conclusion","08/08/2015:No Conclusion"
"43.236_-76.975",43.236,-76.975,"Second Creek","No Conclusion","09/09/2013:No Conclusion"
"43.236_-76.976",43.236,-76.976,"Second Creek","No Conclusion","8/13/2017:No Conclusion"
"43.238_-77.572",43.238,-77.572,"Minor Tribs to Lake Ontario","No Conclusion","08/08/2014:No Conclusion"
"43.241_-77.34",43.241,-77.34,"Mill Creek","Possibly Impaired","07/18/2014:Possibly Impaired"
"43.249_-76.183",43.249,-76.183,"Oneida River","No Conclusion","8/26/2016:No Conclusion"
"43.251_-76.865",43.251,-76.865,"Mudge Creek","No Conclusion","8/13/2017:No Conclusion"
"43.255_-77.472",43.255,-77.472,"Ont 101 thru 106 0302-0028","No Conclusion","7/15/2017:No Conclusion"
"43.258_-75.912",43.258,-75.912,"Crandall Creek","Possibly Impaired","8/10/2016:Possibly Impaired"
"43.258_-77.308",43.258,-77.308,"Dennison Creek","No Conclusion","8/25/2017:No Conclusion"
"43.259_-77.025",43.259,-77.025,"Salmon Creek and tribs","Possibly Impaired","09/27/2014:Possibly Impaired"
"43.26_-77.451",43.26,-77.451,"Mill Creek","No Conclusion","09/17/2013:No Conclusion"
"43.264_-75.093",43.264,-75.093,"Mill Creek","No Known Impact","9/12/2018:No Known Impact"
"43.267_-77.25",43.267,-77.25,"Minor Tribs to Lake Ontario, Central","No Conclusion","07/01/2014:No Conclusion"
"43.268_-79.004",43.268,-79.004,"4 Mile Creek","No Conclusion","9/2/2018:No Conclusion"
"43.273_-77.314",43.273,-77.314,"Mill Creek","Possibly Impaired","09/30/2013:Possibly Impaired"
"43.276_-77.275",43.276,-77.275,"Bear Creek","Possibly Impaired","09/29/2013:Possibly Impaired"
"43.277_-77.85",43.277,-77.85,"Otis Creek","Possibly Impaired","09/06/2015:Possibly Impaired"
"43.281_-74.951",43.281,-74.951,"Black Creek","No Known Impact","7/21/2017:No Known Impact"
"43.284_-75.56",43.284,-75.56,"Sash Factory Creek","No Conclusion","09/08/2015:No Conclusion"
"43.284_-77.885",43.284,-77.885,"Moorman Creek","Possibly Impaired","08/15/2013:Possibly Impaired
08/13/2013:Possibly Impaired"
"43.285_-78.713",43.285,-78.713,"Eighteenmile Creek","No Conclusion","09/24/2015:No Conclusion"
"43.294_-76.452",43.294,-76.452,"Pine Hill Creek","dry","7/9/2016:dry"
"43.297_-76.421",43.297,-76.421,"Ley Creek","dry","7/9/2016:dry"
"43.301_-76.599",43.301,-76.599,"Sterling Valley Creek","No Conclusion","7/11/2019:No Conclusion"
"43.302_-75.618",43.302,-75.618,"Furnace Creek","No Known Impact","09/21/2015:No Known Impact"
"43.302_-75.778",43.302,-75.778,"Little River","No Known Impact","08/19/2014:No Known Impact"
"43.312_-73.734",43.312,-73.734,"Glen Lake site #8","No Known Impact","7/15/2019:No Known Impact"
"43.318_-74.259",43.318,-74.259,"Doig Creek","No Conclusion","08/08/2015:No Conclusion"
"43.321_-75.182",43.321,-75.182,"Handsome Brook/west br&minor trib's","No Known Impact","7/31/2017:No Known Impact"
"43.325_-73.359",43.325,-73.359,"Wells Creek","No Known Impact","9/14/2018:No Known Impact"
"43.326_-76.437",43.326,-76.437,"Tannery Creek","dry","7/9/2016:dry"
"43.331_-75.594",43.331,-75.594,"Florence Creek","No Known Impact","09/16/2015:No Known Impact"
"43.333_-75.737",43.333,-75.737,"West Branch Fish Creek","No Known Impact","09/21/2015:No Known Impact"
"43.334_-77.934",43.334,-77.934,"Sandy Creek","Possibly Impaired","09/06/2013:Possibly Impaired"
"43.344_-73.716",43.344,-73.716,"Glen Lake site #5","No Conclusion","7/7/2019:No Conclusion"
"43.35_-73.693",43.35,-73.693,"Glen Lake site #7","No Conclusion","7/13/2019:No Conclusion"
"43.353_-76.552",43.353,-76.552,"Eight mile creek","No Conclusion","7/11/2019:No Conclusion"
"43.355_-73.597",43.355,-73.597,"Shelving Rock Brook","No Known Impact","8/1/2018:No Known Impact"
"43.355_-75.588",43.355,-75.588,"Fall Brook","No Conclusion","09/16/2015:No Conclusion"
"43.356_-73.707",43.356,-73.707,"Glen Lake site #4","No Conclusion","7/6/2019:No Conclusion"
"43.358_-73.684",43.358,-73.684,"Glen Lake site #3","Possibly Impaired","7/5/2019:Possibly Impaired"
"43.363_-73.714",43.363,-73.714,"Glen Lake 12","No Known Impact","8/4/2019:No Known Impact"
"43.364_-73.686",43.364,-73.686,"Glen Lake 13","No Conclusion","8/7/2019:No Conclusion"
"43.365_-73.687",43.365,-73.687,"Glen Lake site #1","No Conclusion","6/30/2019:No Conclusion"
"43.365_-75.686",43.365,-75.686,"florence creek","No Conclusion","8/21/2016:No Conclusion"
"43.367_-73.691",43.367,-73.691,"Glen Lake site #6","No Known Impact","7/7/2019:No Known Impact"
"43.372_-73.677",43.372,-73.677,"Glen Lake site #9","No Conclusion","7/20/2019:No Conclusion"
"43.378_-73.652",43.378,-73.652,"Glen Lake site #2","No Conclusion","7/2/2019:No Conclusion"
"43.378_-75.554",43.378,-75.554,"Point Rock Creek","No Known Impact","09/23/2014:No Known Impact"
"43.383_73.695",43.383,73.695,"Smith Brook","No Known Impact","8/2/2018:No Known Impact"
"43.386_-73.704",43.386,-73.704,"Glen Lake 11","No Conclusion","8/4/2019:No Conclusion"
"43.387_-73.702",43.387,-73.702,"Glen Lake site #10","No Known Impact","7/31/2019:No Known Impact"
"43.389_-76.151",43.389,-76.151,"South Branch Little Salmon R and tribs","No Conclusion","9/5/2016:No Conclusion"
"43.393_-75.058",43.393,-75.058,"Little Black Creek","No Known Impact","7/20/2016:No Known Impact"
"43.393_-76.594",43.393,-76.594,"Eight Mile Creek","No Conclusion","8/17/2017:No Conclusion"
"43.399_-73.729",43.399,-73.729,"Gage Brook","No Known Impact","8/12/2019:No Known Impact"
"43.401_-73.697",43.401,-73.697,"East Brook","No Known Impact","7/11/2017:No Known Impact"
"43.402_-73.735",43.402,-73.735,"West Brook","No Known Impact","8/12/2019:No Known Impact"
"43.409_-73.701",43.409,-73.701,"East Brook","No Conclusion","8/14/2019:No Conclusion"
"43.41_-73.699",43.41,-73.699,"East Brook","No Conclusion","07/13/2022:No Conclusion"
"43.415_-74.271",43.415,-74.271,"Sacandaga River","No Known Impact","08/20/2015:No Known Impact"
"43.416_-73.717",43.416,-73.717,"West Brook","No Conclusion","9/2/2016:No Conclusion
8/8/2017:No Conclusion
8/8/2019:No Conclusion
09/04/2015:No Conclusion
8/10/2018:No Conclusion
08/30/2022:No Conclusion"
"43.418_-73.713",43.418,-73.713,"West Brook","No Conclusion","8/16/2017:No Conclusion"
"43.419_-73.71",43.419,-73.71,"West Brook","No Known Impact","8/12/2018:No Known Impact
9/3/2019:No Conclusion"
"43.432_-73.708",43.432,-73.708,"English Brook","No Conclusion","09/09/2022:No Conclusion"
"43.432_-73.709",43.432,-73.709,"English Brook","No Conclusion","09/08/2022:No Conclusion"
"43.436_-73.718",43.436,-73.718,"English Brook","No Conclusion","9/19/2016:No Conclusion"
"43.436_-73.719",43.436,-73.719,"English Brook","No Conclusion","8/7/2017:No Conclusion"
"43.437_-73.725",43.437,-73.725,"Big Hollow Brook","No Known Impact","7/15/2019:No Known Impact"
"43.437_-73.739",43.437,-73.739,"Big Hollow Brook","No Conclusion","8/29/2016:No Conclusion"
"43.438_-73.727",43.438,-73.727,"Big Hollow Branch","No Known Impact","7/30/2018:No Known Impact"
"43.438_-73.728",43.438,-73.728,"Big Hollow Branch","No Known Impact","09/06/2015:No Known Impact"
"43.439_-73.727",43.439,-73.727,"Big Hollow Brook","No Conclusion","8/7/2017:No Conclusion"
"43.461_-75.066",43.461,-75.066,"Little Woodhull Creek","No Known Impact","7/23/2016:No Known Impact"
"43.462_-75.598",43.462,-75.598,"East Branch Fish Creek","No Conclusion","07/16/2014:No Conclusion"
"43.467_-76.18",43.467,-76.18,"Sage Creek and tribs","No Conclusion","9/5/2016:No Conclusion"
"43.475_-76.104",43.475,-76.104,"S. Branch Grindstone Creek","No Known Impact","07/13/2022:No Known Impact"
"43.477_-75.385",43.477,-75.385,"Moose Creek","No Known Impact","9/27/2017:No Known Impact
8/5/2015:No Known Impact
9/21/2016:No Known Impact"
"43.481_-73.69",43.481,-73.69,"Smith Brook","No Known Impact","8/22/2019:No Known Impact"
"43.481_-75.264",43.481,-75.264,"East Kent Creek","No Known Impact","9/12/2017:No Known Impact"
"43.483_-73.695",43.483,-73.695,"Smith Brook","No Conclusion","8/7/2017:No Conclusion"
"43.49_-73.682",43.49,-73.682,"Edmunds Brook","No Known Impact","7/12/2017:No Conclusion
7/23/2019:No Known Impact
7/31/2018:No Conclusion"
"43.49_-73.683",43.49,-73.683,"Edmunds Brook","No Known Impact","8/5/2016:No Known Impact"
"43.506_-76.233",43.506,-76.233,"Sage Creek","No Conclusion","8/2/2019:No Conclusion"
"43.509_-73.622",43.509,-73.622,"Butternut Brook","No Known Impact","8/10/2016:No Known Impact"
"43.509_-73.624",43.509,-73.624,"Butternut Brook","No Conclusion","8/14/2019:No Conclusion"
"43.51_-73.623",43.51,-73.623,"Butternut Brook","No Known Impact","8/8/2018:No Known Impact"
"43.51_-75.999",43.51,-75.999,"Salmon River","No Known Impact","7/10/2017:No Known Impact"
"43.511_-73.626",43.511,-73.626,"Butternut Creek","No Conclusion","07/13/2022:No Conclusion"
"43.511_-75.305",43.511,-75.305,"Black River","No Known Impact","8/17/2015:No Known Impact"
"43.512_-73.625",43.512,-73.625,"Butternut Brook","No Conclusion","08/16/2015:No Conclusion"
"43.514_-76.235",43.514,-76.235,"Sage Creek","No Conclusion","7/9/2016:No Conclusion"
"43.518_-73.674",43.518,-73.674,"Cotton Brook","No Conclusion","9/27/2019:No Conclusion
08/07/2022:No Conclusion"
"43.518_-73.675",43.518,-73.675,"Cotton Brook","No Known Impact","8/16/2018:No Known Impact"
"43.522_-75.545",43.522,-75.545,"East Branch Fish Creek","No Known Impact","07/16/2014:No Known Impact"
"43.524_-73.673",43.524,-73.673,"Tribs to L.George, Town of Bolton","No Known Impact","8/2/2018:No Conclusion
08/27/2015:No Known Impact"
"43.529_-73.673",43.529,-73.673,"Middle Brook","No Conclusion","09/14/2022:No Conclusion"
"43.529_-75.128",43.529,-75.128,"Bear Creek","No Known Impact","8/10/2017:No Known Impact"
"43.537_-73.666",43.537,-73.666,"Huddle Brook","No Conclusion","8/16/2018:No Conclusion"
"43.537_-73.668",43.537,-73.668,"Huddle Brook","No Known Impact","7/18/2017:No Known Impact"
"43.538_-73.668",43.538,-73.668,"Huddle Brook","No Known Impact","8/4/2016:No Known Impact"
"43.538_-73.669",43.538,-73.669,"Huddle Brook","No Conclusion","8/2/2018:No Conclusion"
"43.539_-73.673",43.539,-73.673,"Huddle Brook","No Conclusion","8/26/3019:No Conclusion"
"43.543_-75.81",43.543,-75.81,"Mill Stream","No Known Impact","07/29/2014:No Known Impact"
"43.543_-76.192",43.543,-76.192,"Grindstone Creek","No Known Impact","9/9/2017:No Known Impact"
"43.544_-75.573",43.544,-75.573,"Fish Creek","No Known Impact","9/19/2017:No Known Impact"
"43.544_-76.125",43.544,-76.125,"Little Grindstone Creek and tribs","No Conclusion","08/14/2015:No Conclusion"
"43.545_-73.582",43.545,-73.582,"Shelving Rock Brook","No Conclusion","8/16/2017:No Conclusion"
"43.552_-73.597",43.552,-73.597,"Shelving Rock Brook","No Known Impact","8/7/2019:No Known Impact
7/17/2019:No Conclusion"
"43.553_-73.606",43.553,-73.606,"Shelving Rock Brook","No Known Impact","09/20/2015:No Known Impact
07/19/2022:No Conclusion"
"43.563_-73.652",43.563,-73.652,"Finkle Brook","No Known Impact","7/18/2017:No Conclusion
8/2/2018:No Known Impact"
"43.564_-73.653",43.564,-73.653,"Finkle Brook","No Conclusion","08/13/2015:No Conclusion"
"43.571_-73.672",43.571,-73.672,"Finkle Brook","No Conclusion","8/23/3019:No Conclusion"
"43.585_-73.865",43.585,-73.865,"Glen Creek","No Known Impact","7/10/2016:No Known Impact"
"43.585_-76.159",43.585,-76.159,"Little Deer Creek","No Conclusion","09/01/2014:No Conclusion"
"43.587_-73.64",43.587,-73.64,"Indian Brook","No Conclusion","7/6/2018:No Conclusion"
"43.587_-73.642",43.587,-73.642,"Indian Brook","No Known Impact","Unknown:No Known Impact"
"43.588_-73.644",43.588,-73.644,"Indian Brook","No Conclusion","08/13/2015:No Conclusion"
"43.599_-73.655",43.599,-73.655,"Indian Brook","No Known Impact","7/18/2017:No Known Impact
8/23/2019:No Known Impact"
"43.603_-75.616",43.603,-75.616,"East Branch Fish Creek","No Known Impact","07/16/2014:No Known Impact"
"43.604_-74.786",43.604,-74.786,"Indian River","No Known Impact","7/3/2017:No Known Impact"
"43.626_-73.607",43.626,-73.607,"Northwest Bay Brook","No Known Impact","7/19/2018:No Known Impact
7/26/2019:No Known Impact
9/4/2016:No Conclusion
9/10/2017:No Known Impact
08/26/2022:No Conclusion"
"43.633_-73.509",43.633,-73.509,"Foster Creek","No Conclusion","8/22/2019:No Conclusion"
"43.636_-73.507",43.636,-73.507,"Foster Creek below","No Known Impact","8/22/2019:No Known Impact"
"43.647_-75.893",43.647,-75.893,"Cottrell Creek","No Known Impact","07/01/2014:No Known Impact"
"43.649_-75.998",43.649,-75.998,"Little Sandy Creek","No Conclusion","9/16/2017:No Conclusion"
"43.649_-76.131",43.649,-76.131,"Blind Creek","No Known Impact","7/18/2018:No Known Impact"
"43.652_-73.496",43.652,-73.496,"No Name Stream; Rt. 6b","No Conclusion","07/19/2022:No Conclusion"
"43.653_-73.924",43.653,-73.924,"Vly Creek","No Known Impact","9/25/2019:No Known Impact"
"43.654_-76.031",43.654,-76.031,"Little Sandy Creek","No Conclusion","7/7/2016:No Conclusion"
"43.665_-73.604",43.665,-73.604,"Round Pond Brook","No Conclusion","8/29/2016:No Conclusion"
"43.679_-73.628",43.679,-73.628,"Round Pond Brook","No Known Impact","Unknown:No Known Impact"
"43.68_-76.122",43.68,-76.122,"Lindsey Creek ","No Conclusion","9/9/2017:No Conclusion"
"43.68_-76.123",43.68,-76.123,"Lindsey Creek","No Known Impact","7/21/2017:No Known Impact"
"43.683_-73.518",43.683,-73.518,"Terzian wood Lot","No Conclusion","7/22/2016:No Conclusion"
"43.683_-76.107",43.683,-76.107,"Lindsey.Creek","No Known Impact","7/21/2017:No Known Impact"
"43.695_-73.506",43.695,-73.506,"Tribs to L.George, Town of Hague","No Conclusion","08/12/2015:No Conclusion"
"43.696_-76.03",43.696,-76.03,"Skinner Creek, Middle, and tribs","No Known Impact","07/20/2015:No Known Impact"
"43.697_-73.507",43.697,-73.507,"Jabe's Pond Stream - unnamed","No Conclusion","9/8/2019:No Conclusion"
"43.697_-73.508",43.697,-73.508,"Jabe's Pond Stream - unnamed","No Conclusion","8/29/2019:No Conclusion"
"43.697_-76.063",43.697,-76.063,"Skinner Creek, Middle, and tribs","dry","08/02/2015:dry"
"43.713_-74.783",43.713,-74.783,"Tribs to Limekiln Lake","No Conclusion","07/09/2014:No Conclusion"
"43.722_-73.815",43.722,-73.815,"Trout Brook","No Conclusion","08/14/2014:No Conclusion"
"43.725_-73.497",43.725,-73.497,"La Chute","No Conclusion","08/13/2015:No Conclusion"
"43.726_-73.5",43.726,-73.5,"Jabe Pond Brook","No Conclusion","9/6/2017:No Conclusion"
"43.73_-73.501",43.73,-73.501,"Jenkin's Brook","No Conclusion","7/26/2017:No Conclusion"
"43.731_-74.884",43.731,-74.884,"Third Lake Creek","No Conclusion","9/21/2016:No Conclusion
07/09/2014:No Conclusion"
"43.733_-76.132",43.733,-76.132,"Bear Creek","No Known Impact","08/23/2014:No Known Impact"
"43.736_-76.144",43.736,-76.144,"Kibling Brook","dry","08/02/2015:dry"
"43.738_-73.503",43.738,-73.503,"Unknown (Hague)","No Known Impact","8/22/2019:No Known Impact"
"43.749_-73.505",43.749,-73.505,"Hague Brook","No Known Impact","8/22/2019:No Conclusion
9/29/2019:No Known Impact
09/04/2015:No Conclusion
9/6/2017:No Known Impact
9/5/2016:No Conclusion
08/06/2022:No Known Impact"
"43.75_-75.951",43.75,-75.951,"Fox Creek","No Conclusion","09/07/2015:No Conclusion"
"43.751_-74.909",43.751,-74.909,"West Pond Inlet","No Conclusion","7/1/2016:No Conclusion"
"43.752_-74.883",43.752,-74.883,"Cary Lake Outlet","No Conclusion","8/25/2016:No Conclusion"
"43.763_-73.456",43.763,-73.456,"Sucker Brook","No Conclusion","08/06/2015:No Conclusion"
"43.77_-74.636",43.77,-74.636,"South Inlet","No Known Impact","09/28/2015:No Known Impact"
"43.784_-74.833",43.784,-74.833,"Cascade Lake outlet","No Known Impact","9/9/2017:No Known Impact"
"43.789_-74.844",43.789,-74.844,"Small stream into Moss Lake","No Conclusion","9/9/2017:No Conclusion"
"43.802_-76.212",43.802,-76.212,"Sparkill Creek","No Conclusion","9/10/2016:No Conclusion"
"43.803_-76.211",43.803,-76.211,"Little Stony Creek","No Conclusion","9/24/2016:No Conclusion"
"43.806_-76.216",43.806,-76.216,"Little Stony Creek","No Conclusion","7/25/2016:No Conclusion"
"43.818_-75.697",43.818,-75.697,"Silver Brook","No Known Impact","8/27/2016:No Known Impact"
"43.818_-75.698",43.818,-75.698,"Smith Creek","No Known Impact","9/11/2016:No Known Impact"
"43.825_-74.834",43.825,-74.834,"Constable Creek","No Conclusion","9/27/2016:No Conclusion"
"43.829_-74.962",43.829,-74.962,"Twitchell Creek","No Conclusion","09/29/2015:No Conclusion"
"43.846_-76.182",43.846,-76.182,"Little Stony Creek","Possibly Impaired","7/21/2016:Possibly Impaired"
"43.851_-74.998",43.851,-74.998,"Twitchell Creek","No Conclusion","09/29/2015:No Conclusion"
"43.853_-73.716",43.853,-73.716,"Alder Creek and tribs","No Known Impact","07/05/2013:No Known Impact"
"43.863_-75.015",43.863,-75.015,"Unnamed Tributary to Stillwater Reservoir","No Conclusion","9/9/2016:No Conclusion"
"43.863_-75.016",43.863,-75.016,"unnamed","dry","9/9/2016:dry"
"43.869_-74.987",43.869,-74.987,"unnamed","dry","9/10/2016:dry"
"43.873_-74.985",43.873,-74.985,"unnamed","dry","9/10/2016:dry"
"43.874_-75.047",43.874,-75.047,"unnamed","dry","9/9/2016:dry"
"43.904_-74.529",43.904,-74.529,"Unknown","No Conclusion","9/19/2017:No Conclusion"
"43.931_-75.859",43.931,-75.859,"Jacob's Creek","No Conclusion","7/5/2016:No Conclusion"
"44.014_-74.762",44.014,-74.762,"Harrington Pond Outlet/Lake Lila Tributary","No Conclusion","8/7/2017:No Conclusion"
"44.084_-73.524",44.084,-73.524,"unnamed","No Conclusion","9/10/2017:No Conclusion"
"44.185_-73.95",44.185,-73.95,"Marcy Brook","No Known Impact","07/20/2022:No Known Impact"
"44.27_-75.999",44.27,-75.999,"Mullet Creek","No Conclusion","08/26/2014:No Conclusion"
"44.272_-74.164",44.272,-74.164,"Cold Brook","No Known Impact","9/13/2017:No Known Impact"
"44.275_-73.936",44.275,-73.936,"Roaring Brook","No Known Impact","9/30/2017:No Known Impact"
"44.33_-75.88",44.33,-75.88,"Cranberry Creek","No Conclusion","08/26/2014:No Conclusion"
"44.336_-75.687",44.336,-75.687,"Grass Creek","dry","9/9/2016:dry"
"44.347_-74.279",44.347,-74.279,"Lake Clear Outlet (Mill Brook)","No Conclusion","7/25/2016:No Conclusion"
"44.362_-75.695",44.362,-75.695,"Grass Creek","dry","9/9/2016:dry"
"44.441_-74.233",44.441,-74.233,"St. Regis River","No Conclusion","8/22/2018:No Conclusion"
"44.489_-74.862",44.489,-74.862,"Cold Creek","No Known Impact","9/5/2016:No Known Impact"
"44.492_-73.814",44.492,-73.814,"Taylor Pond Outlet","No Conclusion","7/5/2016:No Conclusion"
"44.6_-75.176",44.6,-75.176,"Grasse River","No Conclusion","7/28/2017:No Conclusion"
"44.689_-73.668",44.689,-73.668,"Canfield Brook","No Conclusion","9/22/2017:No Conclusion"
"44.791_-73.428",44.791,-73.428,"Riley Brook","No Conclusion","9/7/2019:No Conclusion"
"44.814_-75.102",44.814,-75.102,"Grasse River","No Conclusion","9/12/2016:No Conclusion"
"44.883_-73.757",44.883,-73.757,"Graves Brook","No Known Impact","8/10/2017:No Known Impact"
"45.003_-73.376",45.003,-73.376,"Rouses Pt. NY Trib Mill Brook","No Conclusion","8/10/2017:No Conclusion"
