"EVENT_ID","LOCATION","RIVMILE","BASIN","DATE","COLLECT","REPLICATE","PROJECT","FINAL_SCORE","RICHNESS","RICH_SCORE","HBI","HBI_SCORE","SHANNON","SHANNON_SCORE","PMA","PMA_SCORE","EPT_RICH","EPT_SCORE","NBI_P","NBI_P_SCORE","NCO_RICH","NCO_RICH_SCORE","PCT_DOM3","PCT_DOM3_SCORE"
"0.1_FALB_14_8/1/2011_4","FALB","0.1",14,"8/1/2011",1,4,"Climate Change",8.46,23,6.47,3.06,8.94,NA,NA,78,8.85,17,10,4.47,8.03,NA,NA,NA,NA
"0.1_FALB_14_8/3/2010_1","FALB","0.1",14,"8/3/2010",1,1,"Climate Change",8.63,27,7.78,2.17,9.83,NA,NA,64,7.42,19,10,4.37,8.13,NA,NA,NA,NA
"0.1_FALB_14_8/3/2010_2","FALB","0.1",14,"8/3/2010",1,2,"Climate Change",8.84,30,8.61,1.87,10,NA,NA,63,7.26,19,10,4.17,8.33,NA,NA,NA,NA
"0.1_FALB_14_8/3/2010_3","FALB","0.1",14,"8/3/2010",1,3,"Climate Change",9.13,30,8.61,2.32,9.68,NA,NA,78,8.85,22,10,4.01,8.49,NA,NA,NA,NA
"0.1_FALB_14_8/3/2010_4","FALB","0.1",14,"8/3/2010",1,4,"Climate Change",8.72,29,8.33,2.25,9.75,NA,NA,64,7.42,21,10,4.4,8.1,NA,NA,NA,NA
"0.1_FALS_14_9/30/1999_1","FALS","0.1",14,"9/30/1999",1,1,"RIBS_Scr",8.78,24,6.76,2.81,9.19,NA,NA,83,9.33,15,10,3.89,8.61,NA,NA,NA,NA
"0.1_FARW_2_8/30/2016_1","FARW","0.1",2,"8/30/2016",1,1,"RIBS_Scr",7.13,29,8.33,4.12,7.88,NA,NA,74,8.46,12,8.5,7,2.5,NA,NA,NA,NA
"0.1_FCLV_14_10/28/2010_1","FCLV","0.1",14,"10/28/2010",1,1,"Climate Change",8.19,21,5.88,2.17,9.83,NA,NA,67,7.79,17,10,5.02,7.45,NA,NA,NA,NA
"0.1_FCLV_14_10/28/2010_2","FCLV","0.1",14,"10/28/2010",1,2,"Climate Change",8.16,17,4.56,1.88,10,NA,NA,66,7.69,15,10,3.95,8.55,NA,NA,NA,NA
"0.1_FCLV_14_10/28/2010_3","FCLV","0.1",14,"10/28/2010",1,3,"Climate Change",8.35,22,6.18,1.71,10,NA,NA,64,7.42,17,10,4.36,8.14,NA,NA,NA,NA
"0.1_FCLV_14_10/28/2010_4","FCLV","0.1",14,"10/28/2010",1,4,"Climate Change",8.23,19,5.29,1.97,10,NA,NA,66,7.69,17,10,4.33,8.17,NA,NA,NA,NA
"0.1_FCLV_14_5/11/2011_1","FCLV","0.1",14,"5/11/2011",1,1,"Climate Change",7.86,19,5.29,1.55,10,NA,NA,54,5.81,16,10,4.32,8.18,NA,NA,NA,NA
"0.1_FCLV_14_5/11/2011_2","FCLV","0.1",14,"5/11/2011",1,2,"Climate Change",7.98,22,6.18,1.97,10,NA,NA,59,6.61,18,10,5.16,7.1,NA,NA,NA,NA
"0.1_FCLV_14_5/11/2011_3","FCLV","0.1",14,"5/11/2011",1,3,"Climate Change",7.79,19,5.29,2.01,9.99,NA,NA,57,6.29,15,10,5.05,7.38,NA,NA,NA,NA
"0.1_FCLV_14_5/11/2011_4","FCLV","0.1",14,"5/11/2011",1,4,"Climate Change",8.21,22,6.18,2.1,9.9,NA,NA,60,6.77,20,10,4.29,8.21,NA,NA,NA,NA
"0.1_FCLV_14_8/2/2011_1","FCLV","0.1",14,"8/2/2011",1,1,"Climate Change",7.86,21,5.88,3.1,8.9,NA,NA,74,8.46,16,10,5.58,6.05,NA,NA,NA,NA
"0.1_FCLV_14_8/2/2011_2","FCLV","0.1",14,"8/2/2011",1,2,"Climate Change",7.65,22,6.18,2.85,9.15,NA,NA,60,6.77,16,10,5.54,6.15,NA,NA,NA,NA
"0.1_FCLV_14_8/2/2011_3","FCLV","0.1",14,"8/2/2011",1,3,"Climate Change",8.13,25,7.06,2.79,9.21,NA,NA,72,8.27,19,10,5.55,6.12,NA,NA,NA,NA
"0.1_FCLV_14_8/2/2011_4","FCLV","0.1",14,"8/2/2011",1,4,"Climate Change",7.85,25,7.06,3.21,8.79,NA,NA,60,6.77,17,10,5.34,6.65,NA,NA,NA,NA
"0.1_FCLV_14_8/4/2010_1","FCLV","0.1",14,"8/4/2010",1,1,"Climate Change",7.87,25,7.06,3.28,8.72,NA,NA,80,9.04,15,10,6.19,4.52,NA,NA,NA,NA
"0.1_FCLV_14_8/4/2010_2","FCLV","0.1",14,"8/4/2010",1,2,"Climate Change",8.13,30,8.61,3.37,8.63,NA,NA,76,8.65,22,10,6.1,4.75,NA,NA,NA,NA
"0.1_FCLV_14_8/4/2010_3","FCLV","0.1",14,"8/4/2010",1,3,"Climate Change",7.8,24,6.76,3.11,8.89,NA,NA,77,8.75,18,10,6.16,4.6,NA,NA,NA,NA
"0.1_FCLV_14_8/4/2010_4","FCLV","0.1",14,"8/4/2010",1,4,"Climate Change",6.73,20,5.59,3.29,8.71,NA,NA,68,7.88,12,8.5,6.81,2.98,NA,NA,NA,NA
"0.1_FLAT_12_7/29/2010_1","FLAT","0.1",12,"7/29/2010",1,1,"RIBS_Scr",7.18,21,5.88,3.75,8.25,NA,NA,65,7.6,11,8,5.53,6.17,NA,NA,NA,NA
"0.1_FLAT_12_9/2/2015_1","FLAT","0.1",12,"9/2/2015",1,1,"RIBS_Scr",7.42,20,5.59,3.65,8.35,NA,NA,70,8.08,13,9,5.57,6.07,NA,NA,NA,NA
"0.1_FORK_2_8/29/2001_1","FORK","0.1",2,"8/29/2001",1,1,"RIBS_Scr",6.1,25,7.06,5.09,6.76,NA,NA,44,4.11,10,7.27,5.89,5.28,NA,NA,NA,NA
"0.1_FORK_2_9/12/2006_1","FORK","0.1",2,"9/12/2006",1,1,"RIBS_Scr",6.86,26,7.35,5.06,6.8,NA,NA,55,5.97,13,9,5.92,5.2,NA,NA,NA,NA
"0.1_FOST_1_8/25/2010_1","FOST","0.1",1,"8/25/2010",1,1,"RIBS_Scr",3.79,12,3.09,5.05,6.81,NA,NA,35,2.66,6,5.45,7.63,0.93,NA,NA,NA,NA
"0.1_FOXH_13_8/17/2010_1","FOXH","0.1",13,"8/17/2010",1,1,"Special Study",8.82,35,10,3.49,8.51,NA,NA,70,8.08,25,10,4.99,7.51,NA,NA,NA,NA
"0.1_FOXH_13_8/17/2010_2","FOXH","0.1",13,"8/17/2010",1,2,"Special Study",7.88,23,6.47,3.61,8.39,NA,NA,59,6.61,15,10,4.56,7.94,NA,NA,NA,NA
"0.1_FOXH_13_8/17/2010_3","FOXH","0.1",13,"8/17/2010",1,3,"Special Study",8.77,29,8.33,3.29,8.71,NA,NA,80,9.04,19,10,4.75,7.75,NA,NA,NA,NA
"0.1_FOXH_13_8/17/2010_4","FOXH","0.1",13,"8/17/2010",1,4,"Special Study",8.86,31,8.89,3.16,8.84,NA,NA,78,8.85,19,10,4.8,7.7,NA,NA,NA,NA
"0.1_FOXH_13_8/25/2009_1","FOXH","0.1",13,"8/25/2009",1,1,"Special Study",8.56,26,7.35,3.26,8.74,NA,NA,77,8.75,19,10,4.56,7.94,NA,NA,NA,NA
"0.1_FOXH_13_8/25/2009_2","FOXH","0.1",13,"8/25/2009",1,2,"Special Study",8.92,30,8.61,3.07,8.93,NA,NA,79,8.94,22,10,4.36,8.14,NA,NA,NA,NA
"0.1_FOXH_13_8/25/2009_3","FOXH","0.1",13,"8/25/2009",1,3,"Special Study",7.91,19,5.29,3.14,8.86,NA,NA,65,7.6,15,10,4.69,7.81,NA,NA,NA,NA
"0.1_FOXH_13_8/25/2009_4","FOXH","0.1",13,"8/25/2009",1,4,"Special Study",8.22,21,5.88,3.21,8.79,NA,NA,78,8.85,14,9.5,4.42,8.08,NA,NA,NA,NA
"0.1_FREC_11_7/11/2006_1","FREC","0.1",11,"7/11/2006",1,1,"RIBS_Scr",7.19,26,7.35,3.71,8.29,NA,NA,76,8.65,8,6.36,5.89,5.28,NA,NA,NA,NA
"0.1_FURC_7_9/22/2011_1","FURC","0.1",7,"9/22/2011",1,1,"RIBS_Scr",8.12,28,8.06,3.74,8.26,NA,NA,72,8.27,24,10,5.59,6.03,NA,NA,NA,NA
"0.1_FYSH_3_8/19/1997_1","FYSH","0.1",3,"8/19/1997",1,1,"RIBS_Scr",7.61,29,8.33,5.03,6.84,NA,NA,72,8.27,11,8,5.36,6.6,NA,NA,NA,NA
"0.1_FYSH_3_8/7/2008_1","FYSH","0.1",3,"8/7/2008",1,1,"WSNC",7.34,33,9.44,4.86,7.05,NA,NA,63,7.26,13,9,6.42,3.95,NA,NA,NA,NA
"0.1_FYSH_T1_3_8/20/1997_1","FYSH_T1","0.1",3,"8/20/1997",1,1,"RIBS_Scr",6.18,25,7.06,5.01,6.86,NA,NA,48,4.76,7,5.91,5.48,6.3,NA,NA,NA,NA
"0.1_GATE_2_9/11/2006_1","GATE","0.1",2,"9/11/2006",1,1,"RIBS_Scr",4.96,15,3.97,4.91,6.99,NA,NA,53,5.65,4,4.17,6.4,4,NA,NA,NA,NA
"0.1_GLED_N_5_8/1/2007_1","GLED_N","0.1",5,"8/1/2007",1,1,"RIBS_Scr",7.27,33,9.44,5.12,6.72,NA,NA,62,7.1,13,9,6.36,4.1,NA,NA,NA,NA
"0.1_GLEN_17_9/10/2008_1","GLEN","0.1",17,"9/10/2008",6,1,"RIBS_Scr",4.98,13,3.41,5.47,7.55,NA,NA,NA,NA,2,3.5,NA,NA,6,5.45,NA,NA
"0.1_GLEN_17_9/18/2013_1","GLEN","0.1",17,"9/18/2013",6,1,"RIBS_Scr",4.45,19,6.36,6.42,5.97,NA,NA,NA,NA,0,0,NA,NA,6,5.45,NA,NA
"0.1_GLEN_17_9/23/1998_1","GLEN","0.1",17,"9/23/1998",1,1,"RIBS_Scr",4.68,19,5.29,5.94,5.7,NA,NA,42,3.79,2,3.06,5.78,5.55,NA,NA,NA,NA
"0.1_GLEN_17_9/23/1999_1","GLEN","0.1",17,"9/23/1999",1,1,"RIBS_Int",3.88,12,3.09,5.48,6.27,NA,NA,21,0.17,2,3.06,5.27,6.83,NA,NA,NA,NA
"0.1_GLNK_T19_7_9/20/2011_1","GLNK_T19","0.1",7,"9/20/2011",1,1,"RIBS_Scr",8.47,25,7.06,2.96,9.04,NA,NA,77,8.75,14,9.5,4.48,8.02,NA,NA,NA,NA
"0.1_GRID_6_7/21/2003_1","GRID","0.1",6,"7/21/2003",1,1,"RIBS_Scr",7.82,21,5.88,3.29,8.71,NA,NA,69,7.98,14,9.5,5.19,7.02,NA,NA,NA,NA
"0.1_HACK_WT5_15_7/31/2012_1","HACK_WT5","0.1",15,"7/31/2012",1,1,"PEERS",5.39,16,4.26,4.71,7.24,NA,NA,26,1.03,8,6.36,4.43,8.07,NA,NA,NA,NA
"0.1_HALF_T22_10_9/5/2001_1","HALF_T22","0.1",10,"9/5/2001",1,1,"RAS",6.12,28,8.06,5.4,6.38,NA,NA,50,5.16,9,6.82,6.33,4.17,NA,NA,NA,NA
"0.1_HALL_12_6/6/1989_1","HALL","0.1",12,"6/6/1989",1,1,"RIBS",5.38,23,6.47,5.44,6.32,NA,NA,52,5.48,6,5.45,6.72,3.2,NA,NA,NA,NA
"0.1_HALL_12_8/16/2005_1","HALL","0.1",12,"8/16/2005",1,1,"RIBS_Scr",4.98,16,4.26,4.19,7.81,NA,NA,38,3.15,6,5.45,6.3,4.25,NA,NA,NA,NA
"0.1_HALL_12_9/12/1989_1","HALL","0.1",12,"9/12/1989",1,1,"RIBS",5.01,20,5.59,4.87,7.04,NA,NA,46,4.44,6,5.45,6.99,2.52,NA,NA,NA,NA
"0.1_HEAL_12_8/16/2005_1","HEAL","0.1",12,"8/16/2005",1,1,"RIBS_Scr",6.22,21,5.88,4.49,7.51,NA,NA,48,4.76,8,6.36,5.37,6.57,NA,NA,NA,NA
"0.1_HEMK_7_7/25/2006_1","HEMK","0.1",7,"7/25/2006",1,1,"RIBS_Scr",8,24,6.76,4.47,7.53,NA,NA,72,8.27,14,9.5,4.55,7.95,NA,NA,NA,NA
"0.1_HFAL_14_7/1/1987_1","HFAL","0.1",14,"7/1/1987",1,1,"PRE_RIBS",9.65,43,10,2.69,9.31,NA,NA,79,8.94,21,10,2.72,10,NA,NA,NA,NA
"0.1_HFAL_14_8/26/1987_1","HFAL","0.1",14,"8/26/1987",1,1,"RAS",8.84,51,10,3.74,8.26,NA,NA,66,7.69,25,10,4.23,8.27,NA,NA,NA,NA
"0.1_HODG_8_8/27/2002_1","HODG","0.1",8,"8/27/2002",1,1,"RIBS_Scr",3.47,15,3.97,6.25,5.31,NA,NA,42,3.79,2,3.06,7.51,1.23,NA,NA,NA,NA
"0.1_HOLY_13_7/7/2000_1","HOLY","0.1",13,"7/7/2000",1,1,"Special Study",6.21,32,9.17,4.65,7.31,NA,NA,51,5.32,10,7.27,7.2,2,NA,NA,NA,NA
"0.1_HOLY_13_8/20/2008_1","HOLY","0.1",13,"8/20/2008",1,1,"WSNC",5.7,21,5.88,4.99,6.89,NA,NA,58,6.45,7,5.91,6.65,3.37,NA,NA,NA,NA
"0.1_INBR_10_7/1/2008_1","INBR","0.1",10,"7/1/2008",1,1,"RIBS_Scr",8.45,26,7.35,3.42,8.58,NA,NA,84,9.42,15,10,5.24,6.9,NA,NA,NA,NA
"0.1_INBR_10_8/19/2003_1","INBR","0.1",10,"8/19/2003",1,1,"RIBS_Scr",8.03,27,7.78,2.84,9.16,NA,NA,69,7.98,11,8,5.11,7.22,NA,NA,NA,NA
"0.1_INBR_10_9/22/1999_1","INBR","0.1",10,"9/22/1999",1,1,"RIBS_Int",8.91,31,8.89,2.49,9.51,NA,NA,75,8.56,19,10,4.89,7.61,NA,NA,NA,NA
"0.1_INDK_T1_12_9/28/2007_1","INDK_T1","0.1",12,"9/28/2007",1,1,"RAS",4.51,15,3.97,3.88,8.12,NA,NA,35,2.66,5,4.72,6.76,3.1,NA,NA,NA,NA
"0.1_IRON_T30_3_7/22/2015_1","IRON_T30","0.1",3,"7/22/2015",1,1,"RIBS_Scr",4.38,14,3.68,5.38,6.4,NA,NA,55,5.97,4,4.17,7.32,1.7,NA,NA,NA,NA
"0.1_JAKS_5_8/2/2007_1","JAKS","0.1",5,"8/2/2007",1,1,"RIBS_Scr",7.13,31,8.89,4.95,6.94,NA,NA,68,7.88,11,8,6.42,3.95,NA,NA,NA,NA
"0.1_JEDO_3_7/21/2015_1","JEDO","0.1",3,"7/21/2015",1,1,"RIBS_Scr",5.75,23,6.47,5.31,6.49,NA,NA,67,7.79,5,4.72,6.68,3.3,NA,NA,NA,NA
"0.1_JEDO_3_8/10/2004_1","JEDO","0.1",3,"8/10/2004",1,1,"RIBS_Scr",5.61,20,5.59,5.39,6.39,NA,NA,58,6.45,6,5.45,6.34,4.15,NA,NA,NA,NA
"0.1_JEDO_3_8/9/2000_1","JEDO","0.1",3,"8/9/2000",1,1,"RIBS_Int",5.26,18,4.85,5.42,6.35,NA,NA,59,6.61,6,5.45,6.79,3.02,NA,NA,NA,NA
"0.1_JEDO_3_9/15/1999_1","JEDO","0.1",3,"9/15/1999",1,1,"RIBS_Scr",4.01,11,2.79,5.32,6.47,NA,NA,39,3.31,5,4.72,6.89,2.78,NA,NA,NA,NA
"0.1_KARR_5_7/29/2002_1","KARR","0.1",5,"7/29/2002",1,1,"RIBS_Scr",6.3,21,5.88,5.28,6.52,NA,NA,79,8.94,7,5.91,6.31,4.23,NA,NA,NA,NA
"0.1_KEYS_12_8/18/2000_1","KEYS","0.1",12,"8/18/2000",1,1,"RIBS_Scr",8.62,26,7.35,3.68,8.32,NA,NA,82,9.23,15,10,4.32,8.18,NA,NA,NA,NA
"0.1_KLIN_13_7/16/2008_1","KLIN","0.1",13,"7/16/2008",1,1,"RIBS_Int",7.54,29,8.33,4.47,7.53,NA,NA,59,6.61,13,9,5.51,6.23,NA,NA,NA,NA
"0.1_KLIN_13_9/26/2002_1","KLIN","0.1",13,"9/26/2002",1,1,"RIBS_Scr",6.3,24,6.76,4.87,7.04,NA,NA,65,7.6,7,5.91,6.33,4.17,NA,NA,NA,NA
"0.1_KLSY_8_6/27/2006_1","KLSY","0.1",8,"6/27/2006",1,1,"RAS",4.83,19,5.29,5.54,6.2,NA,NA,44,4.11,6,5.45,6.76,3.1,NA,NA,NA,NA
"0.1_KLSY_8_7/11/2012_1","KLSY","0.1",8,"7/11/2012",1,1,"RIBS_Scr",4.48,13,3.38,5.18,6.65,NA,NA,45,4.27,4,4.17,6.42,3.95,NA,NA,NA,NA
"0.1_KLSY_8_7/17/2002_1","KLSY","0.1",8,"7/17/2002",1,1,"RAS",4.35,20,5.59,6.51,4.99,NA,NA,47,4.6,4,4.17,7.04,2.4,NA,NA,NA,NA
"0.1_KLSY_8_8/21/2013_1","KLSY","0.1",8,"8/21/2013",1,1,"RIBS_Int",4.69,17,4.56,5.46,6.3,NA,NA,54,5.81,3,3.61,6.74,3.15,NA,NA,NA,NA
"0.1_KLSY_8_8/6/1991_1","KLSY","0.1",8,"8/6/1991",1,1,"RAS",2.5,11,2.79,7.38,3.9,NA,NA,35,2.66,0,0,6.74,3.15,NA,NA,NA,NA
"0.1_KLSY_8_9/17/1996_1","KLSY","0.1",8,"9/17/1996",1,1,"RIBS_Scr",3.18,17,4.56,6.99,4.39,NA,NA,43,3.95,1,1.25,7.29,1.77,NA,NA,NA,NA
"0.1_KLSY_8_9/25/2007_1","KLSY","0.1",8,"9/25/2007",1,1,"RIBS_Scr",4.32,22,6.18,6.69,4.76,NA,NA,46,4.44,3,3.61,6.96,2.6,NA,NA,NA,NA
"0.1_KLSY_8_9/6/2000_1","KLSY","0.1",8,"9/6/2000",1,1,"RAS",2.9,9,1.92,6.36,5.17,NA,NA,36,2.82,2,3.06,7.39,1.53,NA,NA,NA,NA
"0.1_KLSY_T1_8_6/27/2006_1","KLSY_T1","0.1",8,"6/27/2006",1,1,"RAS",3.22,17,4.56,6.54,4.95,NA,NA,35,2.66,0,0,6.42,3.95,NA,NA,NA,NA
"0.1_KLSY_T1_8_7/17/2002_1","KLSY_T1","0.1",8,"7/17/2002",1,1,"RAS",3.45,15,3.97,7.33,3.96,NA,NA,35,2.66,0,0,5.33,6.67,NA,NA,NA,NA
"0.1_KLSY_T1_8_9/6/2000_1","KLSY_T1","0.1",8,"9/6/2000",1,1,"RAS",3.28,10,2.31,5.97,5.66,NA,NA,31,1.9,4,4.17,7.06,2.35,NA,NA,NA,NA
"0.1_KNDA_7_7/26/2006_1","KNDA","0.1",7,"7/26/2006",1,1,"RIBS_Scr",5.93,24,6.76,4.66,7.3,NA,NA,73,8.37,7,5.91,7.47,1.33,NA,NA,NA,NA
"0.1_LAKE_14_9/30/1999_1","LAKE","0.1",14,"9/30/1999",1,1,"RIBS_Scr",7.95,20,5.59,2.62,9.38,NA,NA,72,8.27,13,9,4.99,7.51,NA,NA,NA,NA
"0.1_LASH_12_9/2/2015_1","LASH","0.1",12,"9/2/2015",1,1,"RIBS_Scr",6.36,26,7.35,5.71,5.99,NA,NA,62,7.1,8,6.36,6.01,4.98,NA,NA,NA,NA
"0.1_LASH_12_9/20/2016_1","LASH","0.1",12,"9/20/2016",1,1,"RIBS_Int",7.56,28,8.06,4.52,7.48,NA,NA,70,8.08,11,8,5.52,6.2,NA,NA,NA,NA
"0.1_LBBR_10_8/20/2003_1","LBBR","0.1",10,"8/20/2003",1,1,"RIBS_Scr",7.74,20,5.59,3.23,8.77,NA,NA,72,8.27,12,8.5,4.95,7.55,NA,NA,NA,NA
"0.1_LBEV_14_7/26/1994_1","LBEV","0.1",14,"7/26/1994",1,1,"RAS",8.8,30,8.61,4.02,7.98,NA,NA,83,9.33,16,10,4.43,8.07,NA,NA,NA,NA
"0.1_LBUF_1_7/6/2011_1","LBUF","0.1",1,"7/6/2011",1,1,"RIBS_Int",6.99,31,8.89,5.12,6.72,NA,NA,66,7.69,11,8,6.55,3.63,NA,NA,NA,NA
"0.1_LBUF_1_8/25/2010_1","LBUF","0.1",1,"8/25/2010",1,1,"RIBS_Scr",5.64,24,6.76,5.44,6.32,NA,NA,52,5.48,8,6.36,6.68,3.3,NA,NA,NA,NA
"0.1_LCHA_1_8/5/2015_1","LCHA","0.1",1,"8/5/2015",1,1,"RIBS_Scr",3.6,14,3.68,5.35,6.44,NA,NA,35,2.66,5,4.72,7.81,0.48,NA,NA,NA,NA
"0.1_LCHA_1_9/1/2010_1","LCHA","0.1",1,"9/1/2010",1,1,"RIBS_Scr",8.7,40,10,4.2,7.8,NA,NA,85,9.52,23,10,5.52,6.2,NA,NA,NA,NA
"0.1_LDEL_14_7/28/1999_1","LDEL","0.1",14,"7/28/1999",1,1,"RIBS_Scr",7.53,28,8.06,4.4,7.6,NA,NA,58,6.45,18,10,5.79,5.53,NA,NA,NA,NA
"0.1_LDEL_14_9/22/2010_1","LDEL","0.1",14,"9/22/2010",1,1,"RIBS_Int",7.57,27,7.78,3.88,8.12,NA,NA,52,5.48,16,10,5.41,6.47,NA,NA,NA,NA
"0.1_LDEL_14_9/6/2005_1","LDEL","0.1",14,"9/6/2005",1,1,"RIBS_Int",8.35,29,8.33,3.88,8.12,NA,NA,68,7.88,18,10,5.04,7.4,NA,NA,NA,NA
"0.1_LGAT_12_10/26/2006_1","LGAT","0.1",12,"10/26/2006",6,1,"Special Study",1.61,12,2.95,8.65,2.25,NA,NA,NA,NA,0,0,NA,NA,1,1.25,NA,NA
"0.1_LGRN_T2_3_7/23/2015_1","LGRN_T2","0.1",3,"7/23/2015",1,1,"RIBS_Scr",7.89,24,6.76,2.78,9.22,NA,NA,66,7.69,11,8,4.74,7.76,NA,NA,NA,NA
"0.1_LHOO_11_6/18/1985_1","LHOO","0.1",11,"6/18/1985",1,1,"RAS",8.22,27,7.78,4.08,7.92,NA,NA,78,8.85,12,8.5,4.43,8.07,NA,NA,NA,NA
"0.1_LHOO_11_6/27/2007_1","LHOO","0.1",11,"6/27/2007",1,1,"RAS",7.97,24,6.76,3.87,8.13,NA,NA,81,9.13,11,8,4.68,7.82,NA,NA,NA,NA
"0.1_LHOO_11_7/11/2006_1","LHOO","0.1",11,"7/11/2006",1,1,"RIBS_Scr",7.58,30,8.61,4.29,7.71,NA,NA,65,7.6,10,7.27,5.31,6.73,NA,NA,NA,NA
"0.1_LHOO_11_7/5/1983_1","LHOO","0.1",11,"7/5/1983",1,1,"RAS",9.03,34,9.72,4.32,7.68,NA,NA,86,9.62,14,9.5,3.85,8.65,NA,NA,NA,NA
"0.1_LHOO_11_7/5/1994_1","LHOO","0.1",11,"7/5/1994",1,1,"RIBS",8.04,27,7.78,3.78,8.22,NA,NA,80,9.04,10,7.27,4.61,7.89,NA,NA,NA,NA
"0.1_LHOO_11_7/5/2012_1","LHOO","0.1",11,"7/5/2012",1,1,"RIBS_Scr",8.45,32,9.17,4.15,7.85,NA,NA,80,9.04,14,9.5,5.33,6.67,NA,NA,NA,NA
"0.1_LHOO_11_9/18/2001_1","LHOO","0.1",11,"9/18/2001",1,1,"RIBS_Scr",7.21,23,6.47,4.21,7.79,NA,NA,55,5.97,13,9,5.28,6.8,NA,NA,NA,NA
"0.1_LHOO_11_9/4/2002_1","LHOO","0.1",11,"9/4/2002",1,1,"RIBS_Scr",7.45,27,7.78,4.81,7.11,NA,NA,75,8.56,13,9,6.07,4.82,NA,NA,NA,NA
"0.1_LRED_14_8/5/2014_1","LRED","0.1",14,"8/5/2014",1,1,"RIBS_Scr",8.57,33,9.44,3.83,8.17,NA,NA,70,8.08,15,10,5.13,7.18,NA,NA,NA,NA
"0.1_LRUE_12_8/20/2015_1","LRUE","0.1",12,"8/20/2015",1,1,"RIBS_Scr",6.97,26,7.35,4.36,7.64,NA,NA,57,6.29,12,8.5,5.98,5.05,NA,NA,NA,NA
"0.1_LSAB_T6_10_7/22/2008_1","LSAB_T6","0.1",10,"7/22/2008",1,1,"RIBS_Scr",5.89,27,7.78,4.84,7.08,NA,NA,55,5.97,3,3.61,6,5,NA,NA,NA,NA
"0.1_LSAG_T1_13_10/20/2010_1","LSAG_T1","0.1",13,"10/20/2010",1,1,"Climate Change",6.91,17,4.56,2.18,9.82,NA,NA,43,3.95,9,6.82,3.12,9.38,NA,NA,NA,NA
"0.1_LSAG_T1_13_10/20/2010_2","LSAG_T1","0.1",13,"10/20/2010",1,2,"Climate Change",7.26,27,7.78,3.05,8.95,NA,NA,43,3.95,11,8,4.87,7.63,NA,NA,NA,NA
"0.1_LSAG_T1_13_10/20/2010_3","LSAG_T1","0.1",13,"10/20/2010",1,3,"Climate Change",6.03,22,6.18,3.82,8.18,NA,NA,46,4.44,8,6.36,6,5,NA,NA,NA,NA
"0.1_LSAG_T1_13_10/20/2010_4","LSAG_T1","0.1",13,"10/20/2010",1,4,"Climate Change",5.69,15,3.97,3.43,8.57,NA,NA,43,3.95,7,5.91,5.59,6.03,NA,NA,NA,NA
"0.1_LSAG_T1_13_5/16/2011_1","LSAG_T1","0.1",13,"5/16/2011",1,1,"Climate Change",5.52,17,4.56,2.31,9.69,NA,NA,29,1.55,8,6.36,5.83,5.42,NA,NA,NA,NA
"0.1_LSAG_T1_13_5/16/2011_2","LSAG_T1","0.1",13,"5/16/2011",1,2,"Climate Change",5.68,19,5.29,2.72,9.28,NA,NA,45,4.27,10,7.27,7.08,2.3,NA,NA,NA,NA
"0.1_LSAG_T1_13_5/16/2011_3","LSAG_T1","0.1",13,"5/16/2011",1,3,"Climate Change",6.31,15,3.97,2.34,9.66,NA,NA,34,2.41,11,8,5,7.5,NA,NA,NA,NA
"0.1_LSAG_T1_13_5/16/2011_4","LSAG_T1","0.1",13,"5/16/2011",1,4,"Climate Change",6.25,24,6.76,3,9,NA,NA,48,4.76,10,7.27,6.61,3.47,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/20/2011_1","LSAG_T1","0.1",13,"7/20/2011",1,1,"Climate Change",6.92,29,8.33,3.98,8.02,NA,NA,50,5.16,11,8,5.97,5.08,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/20/2011_2","LSAG_T1","0.1",13,"7/20/2011",1,2,"Climate Change",6.76,24,6.76,3.54,8.46,NA,NA,50,5.16,10,7.27,5.54,6.15,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/20/2011_3","LSAG_T1","0.1",13,"7/20/2011",1,3,"Climate Change",5.52,18,4.85,3.9,8.1,NA,NA,48,4.76,5,4.72,5.93,5.18,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/20/2011_4","LSAG_T1","0.1",13,"7/20/2011",1,4,"Climate Change",5.47,24,6.76,4.96,6.92,NA,NA,47,4.6,8,6.36,6.92,2.7,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/21/2010_1","LSAG_T1","0.1",13,"7/21/2010",1,1,"Climate Change",4.58,24,6.76,3.97,8.03,NA,NA,43,3.95,4,4.17,8.29,0,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/21/2010_2","LSAG_T1","0.1",13,"7/21/2010",1,2,"Climate Change",5.09,16,4.26,2.02,9.98,NA,NA,51,5.32,7,5.91,8.06,0,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/21/2010_3","LSAG_T1","0.1",13,"7/21/2010",1,3,"Climate Change",5.72,17,4.56,2.41,9.59,NA,NA,42,3.79,7,5.91,6.1,4.75,NA,NA,NA,NA
"0.1_LSAG_T1_13_7/21/2010_4","LSAG_T1","0.1",13,"7/21/2010",1,4,"Climate Change",6.32,17,4.56,1.69,10,NA,NA,35,2.66,8,6.36,4.49,8.01,NA,NA,NA,NA
