STATION,RIVMILLE,LOCATION,LATITUDE,LONGITUDE,site_id,sample_id,coll_date,replicate,genspecies,indiv,wqa,bap,collect
29A,0.2,MOHK,42.78646,-73.67959,575,543,12-Sep-95,1,Polypedilum illinoense,3,slt,6.62,2
29A,0.2,MOHK,42.78646,-73.67959,575,543,12-Sep-95,1,Rheotanytarsus exiguus gr.,3,slt,6.62,2
29A,0.2,MOHK,42.78646,-73.67959,575,543,12-Sep-95,1,Tanytarsus glabrescens gr.,7,slt,6.62,2
29A,0.2,MOHK,42.78646,-73.67959,575,543,12-Sep-95,1,Tanytarsus guerlus gr.,118,slt,6.62,2
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Undetermined Turbellaria,6,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Gammarus sp.,2,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Baetis flavistriga,1,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Optioservus trivittatus,6,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Promoresia elegans,1,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Stenelmis crenata,25,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Cheumatopsyche sp.,34,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Hydropsyche betteni,9,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Ceratopsyche bronta,2,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Hydropsyche scalaris,1,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Ceratopsyche sparna,7,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Antocha sp.,1,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Simulium vittatum,2,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Thienemannimyia gr. spp.,1,slt,5.09,1
03,112.9,MOHK,43.16528,-75.32611,569,544,08-Aug-95,1,Polypedilum flavum,2,slt,5.09,1
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Undetermined Turbellaria,8,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Cheumatopsyche sp.,1384,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Hydropsyche betteni,30,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Hydropsyche orris,75,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Hydropsyche scalaris,15,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Simulium vittatum,132,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Hemerodromia sp.,4,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Brillia sp.,33,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Cricotopus tremulus gr.,196,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Nanocladius distinctus,65,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Polypedilum flavum,131,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,545,06-Jul-95,1,Rheotanytarsus exiguus gr.,3203,mod,3.52,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Undetermined Turbellaria,4,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Ferrissia rivularis,12,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Stenelmis crenata,4,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Cheumatopsyche sp.,262,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Hydropsyche betteni,15,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Hydropsyche orris,463,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Hydropsyche sp.,8,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Simulium vittatum,16,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Thienemannimyia gr. spp.,19,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Cricotopus bicinctus,19,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Cricotopus tremulus gr.,19,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Polypedilum flavum,674,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,546,08-Aug-95,1,Rheotanytarsus exiguus gr.,861,mod,4.28,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Undetermined Heptageniidae,4,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Cheumatopsyche sp.,80,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Hydropsyche orris,120,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Simulium vittatum,12,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Hemerodromia sp.,4,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Dicrotendipes modestus,28,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Glyptotendipes lobiferus,28,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Polypedilum flavum,28,mod,2.77,5
06,98.9,MOHK,43.09056,-75.15778,570,547,11-Sep-95,1,Rheotanytarsus exiguus gr.,2672,mod,2.77,5
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Undetermined Turbellaria,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Acentrella sp.,6,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Baetis brunneicolor,2,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Stenonema sp.,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Drunella cornutella,15,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Dolophilodes sp.,5,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Cheumatopsyche sp.,5,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Brachycentrus solomoni,30,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Undetermined Limnephilidae,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Simulium sp.,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Atherix sp.,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Thienemannimyia gr. spp.,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Cricotopus absurdus,2,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Cricotopus vierriensis,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Tvetenia bavarica gr.,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Polypedilum aviceps,1,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Micropsectra sp.,25,slt,6.58,1
01,20.7,USOP,42.06556,-74.46069,1037,1335,27-Jul-95,1,Rheotanytarsus pellucidus,1,slt,6.58,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Undetermined Turbellaria,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Undetermined Lumbriculidae,4,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Isonychia bicolor,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Acentrella sp.,4,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Baetis sp.,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Stenonema sp.,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Drunella cornutella,5,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Serratella deficiens,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Serratella serrata,6,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Caenis sp.,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Leuctra sp.,2,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Agnetina capitata,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Optioservus trivittatus,8,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Dolophilodes sp.,2,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Ceratopsyche morosa,5,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Hydropsyche sp.,4,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Undetermined Glossosomatidae,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Brachycentrus solomoni,5,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Apatania sp.,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Psilotreta sp.,6,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Undetermined Ceratopogonidae,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Thienemannimyia gr. spp.,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Pagastia orthogonia,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Cricotopus bicinctus,2,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Cricotopus tremulus gr.,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Rheocricotopus robacki,1,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Tvetenia vitracies,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Microtendipes rydalensis gr.,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Polypedilum aviceps,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Polypedilum flavum,7,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Micropsectra sp.,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Rheotanytarsus pellucidus,3,non,8.98,1
02,16.9,USOP,42.10417,-74.43667,1038,1336,27-Jul-95,1,Rheotanytarsus exiguus gr.,3,non,8.98,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Undetermined Turbellaria,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Isonychia bicolor,9,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Acentrella sp.,7,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Baetis brunneicolor,4,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Baetis flavistriga,2,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Epeorus (Iron) sp.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Heptagenia sp.,7,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Stenonema sp.,4,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Drunella cornutella,8,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Leuctra sp.,2,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Dolophilodes sp.,11,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Cheumatopsyche sp.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Ceratopsyche bronta,9,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Ceratopsyche morosa,3,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Ceratopsyche sparna,2,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Simulium tuberosum,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Atherix sp.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Thienemannimyia gr. spp.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Eukiefferiella pseudomontana gr.,2,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Orthocladius nr. dentifer,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Tvetenia bavarica gr.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Tvetenia vitracies,3,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Microtendipes rydalensis gr.,3,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Polypedilum aviceps,5,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Polypedilum flavum,9,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Micropsectra sp.,1,non,8.57,1
03,14.2,USOP,42.11945,-74.398,1039,1337,27-Jul-95,1,Rheotanytarsus pellucidus,1,non,8.57,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Undetermined Turbellaria,5,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Undetermined Lumbriculidae,11,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Sphaerium sp.,6,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Isonychia bicolor,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Acentrella sp.,11,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Baetis brunneicolor,17,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Maccaffertium ithaca,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Serratella sp.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Leuctra sp.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Optioservus sp.,4,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Dolophilodes sp.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Cheumatopsyche sp.,5,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Ceratopsyche morosa,3,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Ceratopsyche slossonae,3,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Ceratopsyche sparna,4,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Neophylax sp.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Simulium tuberosum,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Cricotopus vierriensis,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Eukiefferiella devonica gr.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Nanocladius (Plecopt.) branchicolus,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Tvetenia bavarica gr.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Microtendipes pedellus gr.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Microtendipes rydalensis gr.,1,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Polypedilum aviceps,9,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Polypedilum flavum,8,non,8.09,1
04,10.1,USOP,42.09222,-74.33601,1040,1338,27-Jul-95,1,Micropsectra sp.,1,non,8.09,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Undetermined Turbellaria,4,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Undetermined Lumbriculidae,3,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Ferrissia sp.,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Isonychia bicolor,4,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Acentrella sp.,26,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Baetis brunneicolor,6,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Heptagenia flavescens,3,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Maccaffertium ithaca,4,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Serratella serrata,6,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Caenis sp.,4,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Optioservus sp.,3,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Dolophilodes sp.,8,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Ceratopsyche bronta,2,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Glossosoma sp.,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Thienemannimyia gr. spp.,4,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Cricotopus vierriensis,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Eukiefferiella pseudomontana gr.,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Tvetenia vitracies,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Microtendipes rydalensis gr.,2,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Polypedilum aviceps,7,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Polypedilum flavum,6,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Micropsectra sp.,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Rheotanytarsus pellucidus,1,non,7.8,1
05,4.6,USOP,42.04667,-74.2801,1041,1339,27-Jul-95,1,Rheotanytarsus exiguus gr.,1,non,7.8,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Undetermined Turbellaria,7,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Undetermined Lumbriculidae,3,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Isonychia bicolor,11,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Acentrella sp.,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Baetis intercalaris,5,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Epeorus (Iron) sp.,5,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Heptagenia sp.,3,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Leucrocuta sp.,10,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Stenonema sp.,3,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Serratella serrata,7,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Caenis sp.,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Paragnetina immarginata,3,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Paragnetina media,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Psephenus herricki,2,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Optioservus ovalis,2,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Stenelmis sp.,2,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Dolophilodes sp.,10,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Ceratopsyche sparna,4,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Glossosoma sp.,15,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Nanocladius (Plecopt.) branchicolus,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Microtendipes rydalensis gr.,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Polypedilum aviceps,1,non,8.53,1
06,1.3,USOP,42.00389,-74.26823,1042,1340,27-Jul-95,1,Polypedilum flavum,2,non,8.53,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Undetermined Lumbriculidae,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Acentrella sp.,40,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Baetis brunneicolor,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Baetis flavistriga,4,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Baetis intercalaris,3,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Baetis tricaudatus,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Drunella cornuta,9,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Ephemerella sp.,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Serratella sp.,3,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Undetermined Perlidae,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Pteronarcys biloba,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Optioservus trivittatus,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Cheumatopsyche sp.,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Ceratopsyche bronta,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Undetermined Brachycentridae,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Undetermined Leptoceridae,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Simulium tuberosum,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Atherix sp.,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Hemerodromia sp.,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Cardiocladius obscurus,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Cricotopus tremulus gr.,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Eukiefferiella claripennis gr.,2,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Orthocladius (Euorthoclad.) rivicola,3,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Orthocladius nr. dentifer,5,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Microtendipes rydalensis gr.,1,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Polypedilum aviceps,3,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Polypedilum flavum,4,non,8.55,1
02,16.9,USOP,42.10417,-74.43667,1038,1341,30-Jul-96,1,Micropsectra sp.,1,non,8.55,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Undetermined Lumbriculidae,5,non,8.25,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Ophidonais serpentina,1,non,8.25,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Isonychia bicolor,1,non,8.25,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Acentrella sp.,16,non,8.25,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Baetis brunneicolor,1,non,8.25,1
04,10.1,USOP,42.09222,-74.33601,1040,1342,30-Jul-96,1,Heptagenia sp.,4,non,8.25,1
