ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,,CreationDate,Creator,EditDate,Editor,bug_num
2197,4b4cdd41-5691-4e03-854f-507110f1d2c6,Ephemeroptera,Caenidae,(Ephemeroptera) Caenidae,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,3
2198,e38d41ac-4370-4560-8b85-94d615b4473a,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,3
2199,b50cdad6-095e-4553-85ef-d25335ecd752,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,1
2200,18a19171-3df7-4821-8c4d-553234f9396a,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,4
2201,cc55f689-94dd-46d8-8c53-1f29e277e175,Trichoptera,Hydroptilidae,(Trichoptera) Hydroptilidae,,Case only,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,1
2202,a3335f1a-27b0-4ecd-85e4-1be2c6b26129,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,4
2203,9896ae57-c68c-4731-8bb2-bc4b41ade1f9,Mollusca: Gastropoda,,(Mollusca: Gastropoda) ,,,a397bb0e-4f38-437d-87c7-46361c24ef49,,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 16:29,makenzie.garrett@dec.ny.gov_nysdec,1
2204,44eaaa31-f20b-4e14-8d34-1657a02acb9e,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2
2205,4372ccfc-7ade-4333-8bd4-b0c40f0efa5c,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,4
2206,36bcf8c4-9a34-4347-86fd-92f4ccd00f00,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2
2207,5db0228f-793e-41d0-8481-a820fe0ebf67,Diptera,Limoniidae,(Diptera) Limoniidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2
2208,7a524361-e6d2-4ac5-8aac-f46c65a4ee53,Diptera,Tipulidae,(Diptera) Tipulidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,1
2209,031d0d98-6800-421d-8b8c-ce811f5416b9,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,1
2210,aedfdb34-8c54-447b-8259-04810ea135c1,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2
2211,035a66df-1f04-4225-8da0-28234fc126ba,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2
2212,30c7e2e5-f911-4b0c-8dcf-50c801c4a6aa,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,1
2213,6e822785-c33e-4758-86ab-4a36cddb0170,Plecoptera,Leuctridae,(Plecoptera) Leuctridae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,1
2214,cb556f60-4ec5-4690-8e2a-7b7721ee56a2,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,5e1404c8-e107-4991-80a1-08bfbc95597a,,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 17:44,makenzie.garrett@dec.ny.gov_nysdec,4
2215,2e31e52d-01ce-4a17-8c90-dd063d9e7921,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,1
2216,0693552f-07fc-4879-87a7-34adb81799d0,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,6
2217,63ec2f18-4d8e-4d2c-81d7-46bf3387101f,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,1
2218,0af1c291-bbb7-4b05-80ec-020393ed1b31,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,5
2219,45efcacd-68bf-4d7d-82f9-45dfba49fa20,Plecoptera,Perlidae,(Plecoptera) Perlidae Acroneuria,,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2
2220,8b8fade6-67ff-42ac-8194-c61b17905323,Coleoptera,Elmidae,(Coleoptera) Elmidae,,Broken,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,1
2221,daa06059-dab5-462f-8299-4985cea375ad,Trichoptera,Other,(Trichoptera) Other,"Unknown, severely damaged",,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,1
2222,74a8ccf1-a014-4c34-8ab4-457c1f4b83ab,Hemiptera,Other,(Hemiptera) Other,Gerridae,,3b0d27c1-71bd-4351-8d63-f70f244bf9a9,,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:25,makenzie.garrett@dec.ny.gov_nysdec,1
2223,779841ad-9265-47fd-8620-52077efa4615,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,5de1e91f-15f1-43ac-8a41-0be41b2a7d69,,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,3
2224,7fb307ce-fcaf-4ffb-815b-96448c0c7fa3,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,5de1e91f-15f1-43ac-8a41-0be41b2a7d69,,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,1
2225,17e9bc75-9047-4a17-8a22-27bbfdbfb86f,Crustacea: Isopoda,Asellota,(Crustacea: Isopoda) Asellota,,,5de1e91f-15f1-43ac-8a41-0be41b2a7d69,,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,1
2226,f18490ac-0e88-4805-88b7-db6f6fe6e853,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,5de1e91f-15f1-43ac-8a41-0be41b2a7d69,,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,3
2227,2bc87a19-7a0a-487c-8717-0f8d7d50eb20,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,5de1e91f-15f1-43ac-8a41-0be41b2a7d69,,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:43,makenzie.garrett@dec.ny.gov_nysdec,1
2228,26fe4863-4896-4072-8042-4b7c2021b371,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,f8179ee9-f3f3-46a1-801a-8497577dddc9,,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,3
2229,66c03b2d-4bbb-4e1a-8710-e054700ba479,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,f8179ee9-f3f3-46a1-801a-8497577dddc9,,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,1
2230,bc7bcb96-bed2-46e5-81f6-25c61654cc92,Crustacea: Isopoda,Asellota,(Crustacea: Isopoda) Asellota,,,f8179ee9-f3f3-46a1-801a-8497577dddc9,,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,1
2231,840dc2e7-3d80-415f-8c26-6922272dfc52,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,f8179ee9-f3f3-46a1-801a-8497577dddc9,,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,3
2232,95e2229d-9703-424b-8116-b2a739678ffe,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,f8179ee9-f3f3-46a1-801a-8497577dddc9,,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:44,makenzie.garrett@dec.ny.gov_nysdec,1
2233,5b66b3b7-d260-40db-8334-d4747732ca2c,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2234,5bbe793f-c0b8-41d8-830f-9790e7737ae9,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2235,b337000e-1008-4888-8fbb-7c79b7c18270,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2236,231d8816-c40c-4bcf-836b-0f7f16c5af43,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2237,1b5becfd-b519-4b71-8fa0-07c36a9c8720,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2238,47ed9ac5-8a0e-454e-832d-6d5d34c62dbb,Diptera,Athericidae,(Diptera) Athericidae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2239,4b7e8c39-173d-4ad1-8370-153ee3e8406f,Wormlike,Other,(Wormlike) Other,Unknown worm,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2
2240,382a8c31-afb6-40e8-81cc-606ce5b0c9d7,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2241,0fabf497-fc63-442c-82dc-cca28c9f39a4,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2242,ee5cdf80-0906-40d7-84b2-f8e74ab959ae,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,1513e506-66d8-40ee-8450-5e2fe4f691cc,,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 19:55,makenzie.garrett@dec.ny.gov_nysdec,1
2243,05ebe198-6555-40da-80b7-76407cbde0b2,Diptera,Limoniidae,(Diptera) Limoniidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,1
2244,9d1dad42-fef2-483e-8a25-2413b384b04e,Wormlike,Other,(Wormlike) Other,small white bug,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,1
2245,f2c8a056-2c08-4ada-8e61-43c11174bc06,Hemiptera,Other,(Hemiptera) Other,hemiptera with proboscis,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,4
2246,f1f957bd-b8be-42b0-8bec-6b45dd13b71c,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2
2247,3e52d811-5653-456a-8003-0a90e0583b2c,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2
2248,973710ae-1cc2-48d7-8240-ae539bab6c4a,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,1
2249,e782e7bc-f5e8-4313-862f-4fa839059215,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,1
2250,b7173c90-5b23-4faa-852d-70f622043f3d,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2
2251,cc16f096-8807-46cc-8276-7c0cfbad8c63,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,4
2252,5333c9d5-07c2-455e-810f-390b9c5e2a95,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,1
2253,73eed67d-fda6-4424-847e-2334b28e80b6,,,() ,,,51dcf3b8-be18-4551-8401-26570d9236ef,,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 19:58,keleigh.reynolds@dec.ny.gov_nysdec,
2254,970ccfcd-4ef6-4ab7-8444-acbbd8595425,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,c32a9aea-f6ff-4423-83e5-d98c8255950e,,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,4
2255,b8b407c9-5a3e-4875-8199-a686ce7dd66b,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,c32a9aea-f6ff-4423-83e5-d98c8255950e,,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,1
2256,9fcf2be0-2d9f-44f8-82e1-7521fee5d1e3,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,c32a9aea-f6ff-4423-83e5-d98c8255950e,,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2
2257,0704ebb6-f805-4403-8e86-d7a30a5e2db9,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,c32a9aea-f6ff-4423-83e5-d98c8255950e,,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,1
2258,322d222d-651e-40ba-872d-4ba0c657ba48,Coleoptera,Undet. Coleoptera,(Coleoptera) Undet. Coleoptera,,,c32a9aea-f6ff-4423-83e5-d98c8255950e,,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:18,keleigh.reynolds@dec.ny.gov_nysdec,1
2259,d67996fb-f417-4cba-8b15-877227558a90,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2
2260,e74b6ab6-a77d-46ce-8c62-43b823b37e31,Diptera,Simuliidae,(Diptera) Simuliidae,,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,1
2261,d324fed9-89e8-48f2-8697-7178c0fa195f,OTHER,,Hydradnidia,water mite,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,1
2262,a6a58d01-bff0-41b3-8246-5d36fd8eed80,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,1
2263,c09dfb7e-b0e8-4d1b-8c9b-a479ab066eae,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,1
2264,079a2bc0-2be4-450e-883f-8a48afc4a118,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,b5db918c-2ec8-402a-8496-b49f7f182f0a,,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:25,keleigh.reynolds@dec.ny.gov_nysdec,1
2265,691ce3f6-5dfb-4419-89ff-8b9ab71ca826,Diptera,Limoniidae,(Diptera) Limoniidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2266,70232a7d-07b7-4981-8879-321fafde39a0,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2267,6e652173-1593-45a8-8edb-906aac2043ee,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,5
2268,9527ecef-0845-4262-84aa-76136f27abe7,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2
2269,86b998fa-7aba-4126-8a48-bb2ca07f3561,Megaloptera,Sialidae,(Megaloptera) Sialidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2270,1c1f09ac-f909-488a-861e-66c6a3119bb8,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2271,d65ab7e6-8f93-41f5-8aa9-0ce6b540fe20,Wormlike,,(Wormlike) ,,small white worm,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,
2272,ce19d2a3-502b-4256-8c12-ed44e23be51c,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2273,ea4a4868-65c5-4edb-8de6-27449e7549ac,Odonata: Anisoptera,Cordulegastridae,(Odonata: Anisoptera) Cordulegastridae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2274,6555fdad-a6ea-4abb-8a37-6033f0b8c918,Odonata: Zygoptera,Calopterygidae,(Odonata: Zygoptera) Calopterygidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2
2275,1bc79a62-b69d-4ebb-8345-a7bc6cd5af52,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2276,8a4c7774-caa7-4a26-86ce-7a8c67c6ed57,Trichoptera,Limnephilidae,(Trichoptera) Limnephilidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2277,e9743710-3409-4975-867a-8076cea93439,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2278,94e50778-faea-4d41-8cb3-4ac51d6bcbd6,Trichoptera,Rhyacophilidae,(Trichoptera) Rhyacophilidae,,,e3ad073f-a5c1-4250-8a0d-85d8386b726f,,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,2/1/2023 20:38,keleigh.reynolds@dec.ny.gov_nysdec,1
2279,8b215589-0a66-46ce-8cd6-fb3bb0358d4d,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2
2280,86488855-940c-4d44-8fdc-f73b0cbb4c2e,Diptera,Limoniidae,(Diptera) Limoniidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,1
2281,ee347ada-7252-4121-8274-581c19bebbf3,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2
