"WSEI_WATER_CLARITY","WSEI_SUSPENDED_PHYTOPLANKTON","WSEI_PERIPHYTON","WSEI_MACROPHYTE","WSEI_ODOR","WSEI_TRASH","WSEI_DISCHARGE_PIPE","WSEI_EPIFAUNAL_COVER","WSEI_EMBEDDEDNESPOOLING","WSEI_VELOCITY_DEPTH_REGIME","WSEI_SEDIMENT_DEPOSITION","WSEI_FLOW_STATUS","WSEI_CHANNEL_ALTERATION","WSEI_RIFFLE_BEND_FREQUENCY","WSEI_LEFT_BANK_STABILITY","WSEI_RIGHT_BANK_STABILITY","WSEI_LEFT_BANK_VEG","WSEI_RIGHT_BANK_VEG","WSEI_LEFT_BANK_VEG_ZONE","WSEI_RIGHT_BANK_VEG_ZONE","WSEI_SAMPLE_ID","WSEI_LATITUDE","WSEI_LONGITUDE","WSEI_COLLECTION_DATE"
4,1,8,1,1,3,1,"b","b","a","b","b","c","a","c","c","c","c","b","b","40.9899_-73.8632_20160925",40.9899,-73.8632,"2016-09-25 0:00:00"
3,1,7,1,1,3,0,"b","b","b","b","b","c","b","c","c","c","c","c","c","40.9899_-73.8632_20170930",40.9899,-73.8632,"2017-09-30 0:00:00"
9,0,1,1,4,3,1,"b","a","b","b","a","b","a","b",NA,"b",NA,"c",NA,"40.9899_-73.8632_20180929",40.9899,-73.8632,"2018-09-29 0:00:00"
4,0,2,1,6,2,4,"b","b","b","a","a","b","b","c",NA,"c","c","b","c","40.9899_-73.8632_20190818",40.9899,-73.8632,"2019-08-18 0:00:00"
2,2,8,2,0,1,2,"b","b","b","c","b","a","b","c","c","c","c","c","c","41.0188_-73.8457_20160925",41.0188,-73.8457,"2016-09-25 0:00:00"
2,3,6,2,1,0,1,"b","b","b","c","b","b","b","c","c","c","c","c","c","41.0188_-73.8457_20170930",41.0188,-73.8457,"2017-09-30 0:00:00"
7,0,4,3,3,1,0,"a","b","a","b","a","b","b","b",NA,"a",NA,"b",NA,"41.0188_-73.8457_20180929",41.0188,-73.8457,"2018-09-29 0:00:00"
5,1,1,3,3,1,4,"b","a","b","b","a","a","b","c","b","b","b","c","b","41.0188_-73.8457_20190818",41.0188,-73.8457,"2019-08-18 0:00:00"
4,1,4,1,5,0,0,"b","a","a","b","b","b","a","b","a","c","c","a","b","41.019_-73.947_20190712",41.019,-73.947,"2019-07-12 0:00:00"
2,0,3,4,4,4,0,"b","a","a","b","b","a","a","b","b","c","c","b","b","41.0193_-74.0824_20170710",41.0193,-74.0824,"2017-07-10 0:00:00"
2,2,0,0,0,0,0,"b","b","b","b","b","b","b","b","c","b","c","b","b","41.0198_-73.947_20180716",41.0198,-73.947,"2018-07-16 0:00:00"
1,0,8,0,0,1,0,"c","a","b","a","a","c","a","a","b","a","b","c","c","41.0208_-73.9474_20170728",41.0208,-73.9474,"2017-07-28 0:00:00"
3,0,4,5,4,1,0,"c","b","c","a","a","b","b","a","a","c","c","c","c","41.0292_-73.9257_20160804",41.0292,-73.9257,"2016-08-04 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"c","b","a","b","a","b","a","a","a","b","b","c","c","41.0294_-73.9254_20140828",41.0294,-73.9254,"2014-08-28 0:00:00"
2,0,8,0,2,5,7,"b","b","a","b","b","b","b","b","b","b","b","c","c","41.0303_-73.9247_20160803",41.0303,-73.9247,"2016-08-03 0:00:00"
1,2,4,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.0358_-73.9067_20180718",41.0358,-73.9067,"2018-07-18 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.0362_-73.9091_20180724",41.0362,-73.9091,"2018-07-24 0:00:00"
9,1,6,0,9,2,9,"c","b","b","c","b","c","b","c","c","c","c","c","c","41.0446_-73.9451_20160810",41.0446,-73.9451,"2016-08-10 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.0447_-73.9451_20170711",41.0447,-73.9451,"2017-07-11 0:00:00"
0,0,1,0,0,7,2,"b","a","b","c","b","a","b","c","c","c","b","b","b","41.0516_-73.9455_20150722",41.0516,-73.9455,"2015-07-22 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.0519_-73.945_20170711",41.0519,-73.945,"2017-07-11 0:00:00"
0,0,2,0,0,5,0,"b","a","a","b","b","b","a","a","b","a","a","b","b","41.0587_-73.9917_20180709",41.0587,-73.9917,"2018-07-09 0:00:00"
1,0,2,0,4,6,3,"b","b","a","a","a","b","a","b","b","b","b","b","b","41.0589_-73.9919_20160804",41.0589,-73.9919,"2016-08-04 0:00:00"
2,0,3,0,0,0,0,"a","a","b","b","b","b","a","b","b","b","b","b","b","41.0589_-73.992_20190729",41.0589,-73.992,"2019-07-29 0:00:00"
1,0,0,3,0,3,3,"a","a","a","b","b","b","a","b","b","b","b","c","c","41.059_-73.9928_20170710",41.059,-73.9928,"2017-07-10 0:00:00"
NA,5,8,6,3,8,6,"c","b","c","c","b","c","c","c","c","c","c","c","c","41.0599_-74.0236_20150722",41.0599,-74.0236,"2015-07-22 0:00:00"
1,0,7,2,1,4,3,"c","b","c","b","b","c","c","c","b","c","c","c","c","41.0599_-74.0236_20160808",41.0599,-74.0236,"2016-08-08 0:00:00"
0,0,0,0,0,0,0,"b","a","b","a","b","b","a","a","a","b","b","b","b","41.0622_-73.9458_20160803",41.0622,-73.9458,"2016-08-03 0:00:00"
1,3,0,0,0,5,2,"b","a","b","a","b","b","b","c","b","b","b","b","b","41.0664_-74.0394_20170726",41.0664,-74.0394,"2017-07-26 0:00:00"
4,0,3,0,1,3,5,"b","c","c","c","c","c","c","c","c","b","b","c","b","41.0679_-74.0264_20170726",41.0679,-74.0264,"2017-07-26 0:00:00"
1,0,2,0,0,6,0,"b","b","a","a","b","a","a","b","b","b","b","b","b","41.0681_-74.04_20180807",41.0681,-74.04,"2018-08-07 0:00:00"
2,0,1,0,2,4,1,"b","c","a","c","b","c","a","b","c","c","a","c","a","41.0681_-74.04_20190708",41.0681,-74.04,"2019-07-08 0:00:00"
1,0,1,0,0,3,2,"b","a","a","b","b","b","a","b","a","a","a","b","b","41.0683_-74.0264_20180709",41.0683,-74.0264,"2018-07-09 0:00:00"
3,0,4,2,0,0,0,"b","a","b","a","a","b","b","b","b","a","a","c","b","41.0683_-74.0264_20190708",41.0683,-74.0264,"2019-07-08 0:00:00"
0,0,0,0,0,0,0,"a","a","b","a","b","a","a","a","a","a","b","a","b","41.0688_-73.9375_20160803",41.0688,-73.9375,"2016-08-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.0688_-73.9375_20170718",41.0688,-73.9375,"2017-07-18 0:00:00"
2,1,3,0,0,3,0,"b","b","b","b","b","b","a","b","b","c","c","b","b","41.0827_-74.0825_20160808",41.0827,-74.0825,"2016-08-08 0:00:00"
1,0,5,0,0,3,3,"b","a","b","b","b","b","a","b","a","a","a","a","b","41.0828_-74.0825_20150722",41.0828,-74.0825,"2015-07-22 0:00:00"
5,1,0,6,3,4,0,"b","c","c","b","b","b","c","b","b","b","b","b","c","41.0864_-73.9627_20160804",41.0864,-73.9627,"2016-08-04 0:00:00"
0,0,3,0,0,4,0,"a","b","b","b","b","b","a","b","b","b","b","b","b","41.0872_-74.0803_20190729",41.0872,-74.0803,"2019-07-29 0:00:00"
1,0,1,0,5,8,1,"b","a","b","b","a","a","a","c","c","b","b","a","a","41.0916_-74.0828_20180806",41.0916,-74.0828,"2018-08-06 0:00:00"
2,0,4,3,1,3,0,"b","b","a","a","a","a","a","a","b","a","a","b","a","41.1145_-74.22_20160711",41.1145,-74.22,"2016-07-11 0:00:00"
2,0,6,0,1,10,3,"b","a","b","b","b","b","b","a","a","c","c","a","a","41.118_-74.0438_20150729",41.118,-74.0438,"2015-07-29 0:00:00"
4,2,2,4,5,6,3,"b","c","b","b","b","c","b","c","c","b","c","c","c","41.118_-74.0438_20160725",41.118,-74.0438,"2016-07-25 0:00:00"
1,0,7,0,5,0,1,"b","a","b","a","a","b","a","a","a","c","c","c","c","41.1181_-73.9445_20180730",41.1181,-73.9445,"2018-07-30 0:00:00"
0,0,0,1,0,0,1,"a","a","b","a","a","c","a","a","a","a","a","c","c","41.1181_-73.9445_20190729",41.1181,-73.9445,"2019-07-29 0:00:00"
0,0,0,0,0,2,1,"b","a","b","a","b","b","a","c","b","b","b","c","c","41.1182_-73.9446_20170703",41.1182,-73.9446,"2017-07-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.1213_-73.8334_20120918",41.1213,-73.8334,"2012-09-18 0:00:00"
2,0,0,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.1213_-73.8672_20120823",41.1213,-73.8672,"2012-08-23 0:00:00"
8,0,0,0,4,4,3,"b","b","b","b","b",NA,"c","c","a","c","c","b","a","41.1256_-73.4476_20170810",41.1256,-73.4476,"2017-08-10 0:00:00"
0,7,7,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.1324_-73.8187_20120708",41.1324,-73.8187,"2012-07-08 0:00:00"
0,7,7,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.1324_-73.8187_20120915",41.1324,-73.8187,"2012-09-15 0:00:00"
2,1,3,3,2,4,3,"c","b","b","b","b","c","b","b","b","c","b","b","c","41.1338_-73.5903_20160711",41.1338,-73.5903,"2016-07-11 0:00:00"
2,0,1,4,0,5,0,"b","b","a","b","a","b","b","a","a","a","b","b","b","41.1338_-73.9433_20170703",41.1338,-73.9433,"2017-07-03 0:00:00"
2,0,8,0,7,4,0,"b","a","b","b","a","b","b","b","a","b","b","c","c","41.1339_-73.9433_20180730",41.1339,-73.9433,"2018-07-30 0:00:00"
4,2,2,2,0,1,3,"a","a","b","a","a","a","a","a","a","a","a","b","b","41.1339_-73.9433_20190729",41.1339,-73.9433,"2019-07-29 0:00:00"
5,5,5,NA,8,1,3,"a","a","a","a","a","a","a","a","a","a","a","a","a","41.1349_-74.1634_20180919",41.1349,-74.1634,"2018-09-19 0:00:00"
3,3,5,3,5,0,0,"a","a","b","a","a","b","a","a","a","a","a","a","a","41.135_-74.163_20160724",41.135,-74.163,"2016-07-24 0:00:00"
0,0,1,0,1,3,0,"a","a","a","a","a","a","a","a","b","a","a","b","a","41.1351_-74.1636_20190715",41.1351,-74.1636,"2019-07-15 0:00:00"
7,3,2,NA,2,2,0,"a","a","a","b","a","b","a","a","b","b","b","b","b","41.1352_-74.1632_20170817",41.1352,-74.1632,"2017-08-17 0:00:00"
2,0,2,0,0,1,0,"a","a","a","b","a","b","a","b","b","b","a","b","a","41.1442_-74.1149_20170808",41.1442,-74.1149,"2017-08-08 0:00:00"
2,0,2,0,0,0,0,"b","a","b","b","a","b","b","a","b","b","c","a","c","41.1442_-74.1151_20180709",41.1442,-74.1151,"2018-07-09 0:00:00"
1,1,6,2,0,0,2,"a","a","b","b","a","b","b","a","b","a","b","a","c","41.1446_-74.1151_20160811",41.1446,-74.1151,"2016-08-11 0:00:00"
0,0,4,4,0,2,2,"a","b","b","b","b","c","a","b","b","a","a","a","a","41.1454_-73.9959_20180718",41.1454,-73.9959,"2018-07-18 0:00:00"
0,0,2,0,4,6,2,"b","b","b","b","a","b","b","b","b","b","b","c","c","41.1456_-73.8606_20140711",41.1456,-73.8606,"2014-07-11 0:00:00"
1,0,3,0,0,5,0,"b","a","b","c","b","a","a","b","a","b","b","a","a","41.1456_-73.9944_20190808",41.1456,-73.9944,"2019-08-08 0:00:00"
2,0,4,0,0,1,0,"a","a","b","b","b","b","a","b","a","b","b","a","b","41.146_-71.1144_20190909",41.146,-71.1144,"2019-09-09 0:00:00"
1,1,4,0,0,2,0,"a","a","b","b","a","a","a","b","a","b","b","a","a","41.146_-73.996_20170828",41.146,-73.996,"2017-08-28 0:00:00"
2,1,3,2,2,2,0,"b","a","b","b","b","b","a","a","b","a","b","a","b","41.146_-74.1144_20160707",41.146,-74.1144,"2016-07-07 0:00:00"
0,0,3,0,0,2,1,"b","a","c","c","b","b","b","a","a","a","a","a","a","41.1467_-73.9979_20150708",41.1467,-73.9979,"2015-07-08 0:00:00"
1,0,2,0,0,1,0,"b","a","a","b","a","a","a","a","b","a","b","a","b","41.1467_-74.1116_20150701",41.1467,-74.1116,"2015-07-01 0:00:00"
2,0,0,5,0,6,10,"b","b","b","a","a","b","b","b","b","b","b","b","a","41.1468_-73.9978_20160716",41.1468,-73.9978,"2016-07-16 0:00:00"
4,3,6,2,2,1,3,"a","a","b","a","c","b","c","b","c","c","a","c","a","41.1503_-74.0964_20160707",41.1503,-74.0964,"2016-07-07 0:00:00"
0,0,6,0,2,5,2,"b","a","b","a","b","b","a","a","b","c","a","c","a","41.1504_-74.0956_20150715",41.1504,-74.0956,"2015-07-15 0:00:00"
1,0,5,1,0,3,2,"b","b","b","b","b","b","b","b","b","a","a","b","c","41.151_-74.197_20130808",41.151,-74.197,"2013-08-08 0:00:00"
0,1,1,1,0,0,0,"c","a","a","a","a","c","a","b","a","c","c","c","c","41.1547_-74.196_20170726",41.1547,-74.196,"2017-07-26 0:00:00"
0,0,1,1,0,0,0,"a","a","b","b","a","c","b","a","b","b","a","c","c","41.1548_-74.1961_20190715",41.1548,-74.1961,"2019-07-15 0:00:00"
0,0,0,6,1,1,0,"c","c","b","a","a","c","c","a","a","c","c","c","c","41.1548_-74.1964_20160718",41.1548,-74.1964,"2016-07-18 0:00:00"
3,0,4,3,0,1,2,"b","a","b","a","a","c","a","b","b","a","a","c","a","41.1549_-74.1959_20150715",41.1549,-74.1959,"2015-07-15 0:00:00"
8,3,9,0,4,5,0,"a",NA,"b","c","b","a","b","b","b","a","a","b","b","41.1578_-73.9668_20170921",41.1578,-73.9668,"2017-09-21 0:00:00"
2,0,0,1,0,2,0,"b","b","b","a","b","b","a","b","b","b","b","b","a","41.1618_-74.1887_20160718",41.1618,-74.1887,"2016-07-18 0:00:00"
0,0,5,0,0,3,0,"b","a","b","b","a","b","a","a","a","c","a","c","a","41.1619_-74.1884_20150715",41.1619,-74.1884,"2015-07-15 0:00:00"
2,0,7,0,4,5,0,"b","b","b","b","b","b","a","b","b","a","a","b","b","41.1621_-74.1887_20130808",41.1621,-74.1887,"2013-08-08 0:00:00"
1,1,4,1,0,1,0,"b","a","a","b","b","b","b","c","b","c","c","b","b","41.1624_-74.0082_20170717",41.1624,-74.0082,"2017-07-17 0:00:00"
1,0,1,0,0,2,2,"a","b","b","b","b","b","b","c","b","b","b","b","c","41.1628_-74.0051_20160808",41.1628,-74.0051,"2016-08-08 0:00:00"
1,0,2,2,0,0,0,"a","a","a","b","b","a","a","b","b","b","b","a","a","41.1632_-74.0086_20160808",41.1632,-74.0086,"2016-08-08 0:00:00"
2,0,2,2,0,3,0,"b","a","a","a","b","a","a","c","c","b","b","a","a","41.1639_-74.006_20170717",41.1639,-74.006,"2017-07-17 0:00:00"
1,0,2,2,0,0,0,"a","a","a","b","a","a","a","a","b","a","a","a","a","41.164_-74.006_20160725",41.164,-74.006,"2016-07-25 0:00:00"
0,0,0,0,5,6,2,"c","c","b","a","b","c","a","a","a","a","a","b","a","41.1644_-73.8621_20140709",41.1644,-73.8621,"2014-07-09 0:00:00"
1,1,1,4,3,0,1,"a","a","b","b","a","c","b","a","a","c","b","c","c","41.1649_-74.0077_20170717",41.1649,-74.0077,"2017-07-17 0:00:00"
3,1,3,0,1,0,0,"b","b","b","a","c","a","a","a","b","a","b","a","a","41.1734_-74.0002_20150805",41.1734,-74.0002,"2015-08-05 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.1735_-74.0002_20160725",41.1735,-74.0002,"2016-07-25 0:00:00"
1,0,2,0,0,0,0,"a","a","a","b","a","b","a","b","b","b","b","a","b","41.1749_-74.0005_20190701",41.1749,-74.0005,"2019-07-01 0:00:00"
5,0,1,1,2,4,0,"a","a","b","a","a","a","a","b","b","a","a","a","a","41.175_-74.001_20180722",41.175,-74.001,"2018-07-22 0:00:00"
0,0,6,0,1,3,0,"b","a","a","b","b","a","a","a","a","b","c","b","c","41.1835_-74.0135_20150729",41.1835,-74.0135,"2015-07-29 0:00:00"
0,0,0,0,0,5,3,"b","a","b","b","b","c","a","b","c","a","c","b","c","41.1852_-73.8686_20140709",41.1852,-73.8686,"2014-07-09 0:00:00"
1,NA,NA,NA,0,0,0,"a","a","a","b","a","b","a","b","b","b","b","b","b","41.186_-74.012_20170811",41.186,-74.012,"2017-08-11 0:00:00"
0,0,0,0,0,0,0,"b","b","b","a","b","a","a","b","c","b","b","a","a","41.1909_-73.8701_20140702",41.1909,-73.8701,"2014-07-02 0:00:00"
4,0,8,0,3,5,2,"b","b","b","a","a","b","b","a","b","a","b","a","c","41.1925_-74.0417_20150708",41.1925,-74.0417,"2015-07-08 0:00:00"
0,0,2,2,0,2,0,"a","b","b","b","b","a","b",NA,"a",NA,"a",NA,"a","41.196_-74.039_20190805",41.196,-74.039,"2019-08-05 0:00:00"
1,0,2,4,0,6,0,"a","b","b","b","b","a","a","b","b","b","b","b","b","41.1962_-74.0389_20170710",41.1962,-74.0389,"2017-07-10 0:00:00"
0,0,4,8,5,6,0,"a","a","a","a","a","a","a","b","a","a","a","a","a","41.1963_-74.0394_20180819",41.1963,-74.0394,"2018-08-19 0:00:00"
1,0,0,1,0,7,5,"b","c","b","a","a","b","a","b","a","b","a","c","b","41.2028_-73.9725_20180823",41.2028,-73.9725,"2018-08-23 0:00:00"
1,2,0,0,0,5,8,"a","b","b","a","b","b","a","a","a","b","b","c","c","41.203_-73.971_20190725",41.203,-73.971,"2019-07-25 0:00:00"
0,1,1,1,6,6,4,"a","c","a","a","a","b","a","a","c","b","c","b","c","41.2034_-73.9693_20170726",41.2034,-73.9693,"2017-07-26 0:00:00"
2,7,8,2,1,3,2,"c","b","b","a","a","b","a","a","a","b","b","c","a","41.2043_-73.9668_20150805",41.2043,-73.9668,"2015-08-05 0:00:00"
0,0,3,2,0,4,2,"b","b","a","a","b","b","a","b","a","b","a","b","b","41.2044_-73.9711_20160711",41.2044,-73.9711,"2016-07-11 0:00:00"
2,3,3,3,1,3,3,"c","b","b","b","b","b","b","c","c","b","b","c","c","41.2077_-73.7261_20160720",41.2077,-73.7261,"2016-07-20 0:00:00"
0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.223_-74.3958_20120905",41.223,-74.3958,"2012-09-05 0:00:00"
0,0,3,0,0,2,0,"b","a","b","b","a","b","b","a","a","a","a","c","a","41.225_-73.9847_20170825",41.225,-73.9847,"2017-08-25 0:00:00"
0,0,7,10,0,3,0,"a","a","b","a","a","b","a",NA,"b",NA,"b",NA,"b","41.2267_-73.9845_20190828",41.2267,-73.9845,"2019-08-28 0:00:00"
0,0,7,3,0,4,2,"b","a","a","a","a","b","a","c","a","b","c","a","c","41.227_-73.9849_20150708",41.227,-73.9849,"2015-07-08 0:00:00"
0,4,1,0,0,0,0,"b","a","a","a","a","b","b","a","a","a","b","a","c","41.227_-73.985_20180831",41.227,-73.985,"2018-08-31 0:00:00"
4,0,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.2504_-74.3841_20120927",41.2504,-74.3841,"2012-09-27 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.2522_-74.0561_20160804",41.2522,-74.0561,"2016-08-04 0:00:00"
0,0,3,0,0,0,0,"b","b","c","c","b","a","b","b","b","b","b","c","c","41.2524_-73.3329_20170715",41.2524,-73.3329,"2017-07-15 0:00:00"
2,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.2566_-73.5893_20120920",41.2566,-73.5893,"2012-09-20 0:00:00"
2,2,6,0,1,0,0,"a","a","b","a","b","a","a","c","b","b","c","b","b","41.257_-74.0025_20170726",41.257,-74.0025,"2017-07-26 0:00:00"
1,0,2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.259_-73.5771_20120924",41.259,-73.5771,"2012-09-24 0:00:00"
0,0,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.259_-73.5771_20140929",41.259,-73.5771,"2014-09-29 0:00:00"
1,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.2603_-73.6019_20120927",41.2603,-73.6019,"2012-09-27 0:00:00"
2,9,4,9,1,0,0,"a","b","b","b","b","a","a","a","a","a","a","a","a","41.2617_-73.8435_20160729",41.2617,-73.8435,"2016-07-29 0:00:00"
0,0,4,0,0,1,0,"a","a","a","b","b","a","a","b","b","b","b","a","a","41.2623_-73.5965_20170928",41.2623,-73.5965,"2017-09-28 0:00:00"
0,0,3,0,0,0,0,"a","a",NA,"a","a","a","a","b","a",NA,"a",NA,NA,"41.2905_-73.3733_20170715",41.2905,-73.3733,"2017-07-15 0:00:00"
2,0,5,0,0,2,0,"b","b","a","b","a","b","a","a","b","a","c","b","b","41.294_-74.4358_20130925",41.294,-74.4358,"2013-09-25 0:00:00"
1,1,1,0,0,0,0,"a","a","a","b","a","a","a","a","a","a","a","a","a","41.3001_-73.9874_20170918",41.3001,-73.9874,"2017-09-18 0:00:00"
2,0,4,0,0,1,0,"b","b","c","c","b","b","b","a","a","a","a","b","b","41.304_-73.3653_20170715",41.304,-73.3653,"2017-07-15 0:00:00"
1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.315_-73.9309_20120917",41.315,-73.9309,"2012-09-17 0:00:00"
0,0,4,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3153_-73.9311_20120807",41.3153,-73.9311,"2012-08-07 0:00:00"
0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3153_-73.9311_20120925",41.3153,-73.9311,"2012-09-25 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3254_-73.7397_20120725",41.3254,-73.7397,"2012-07-25 0:00:00"
4,0,3,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3254_-73.7397_20120807",41.3254,-73.7397,"2012-08-07 0:00:00"
1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3272_-73.5818_20120826",41.3272,-73.5818,"2012-08-26 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","a","a","a","b","b","a","a","b","a","41.3272_-73.5818_20130717",41.3272,-73.5818,"2013-07-17 0:00:00"
0,0,0,0,0,0,0,"a","a","a","b","b","a","a","b","b","a","a","b","a","41.3272_-73.5818_20140815",41.3272,-73.5818,"2014-08-15 0:00:00"
1,0,0,0,0,0,0,"a","a","a","a","b","a","a","b","a","a","a","a","a","41.3272_-73.5818_20150717",41.3272,-73.5818,"2015-07-17 0:00:00"
4,2,5,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3503_-73.9131_20180729",41.3503,-73.9131,"2018-07-29 0:00:00"
0,0,5,0,0,5,0,"a","b","b","b","b","c","a","b","b","a","a","b","b","41.378_-74.6782_20160711",41.378,-74.6782,"2016-07-11 0:00:00"
1,0,4,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.3847_-74.0134_20120820",41.3847,-74.0134,"2012-08-20 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","b","b","b","c","a","b","b","b","a","a","a","a","41.4014_-74.0925_20160720",41.4014,-74.0925,"2016-07-20 0:00:00"
0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.404_-74.027_20120729",41.404,-74.027,"2012-07-29 0:00:00"
4,4,7,1,4,4,1,"a","b","a","b","b","b","b","a","a","a","a","a","a","41.4084_-73.5595_20160723",41.4084,-73.5595,"2016-07-23 0:00:00"
0,5,0,0,1,5,0,"b","b","b","a","b","b","a","a","a","a","a","b","b","41.4086_-74.373_20130830",41.4086,-74.373,"2013-08-30 0:00:00"
0,0,0,0,0,0,0,"c","b","b","b","a","a","a","a","a","a","a","b","b","41.4094_-74.0733_20130922",41.4094,-74.0733,"2013-09-22 0:00:00"
0,0,0,0,2,2,0,"a","a","b","b","b","a","a","b","b","b","a","b","a","41.413_-73.7489_20130905",41.413,-73.7489,"2013-09-05 0:00:00"
1,1,5,2,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","41.4148_-74.5329_20130816",41.4148,-74.5329,"2013-08-16 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","a","a","a","a","a","a","b","b","a","a","c","c","41.4167_-74.1667_20160803",41.4167,-74.1667,"2016-08-03 0:00:00"
1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.4189_-74.0225_20120707",41.4189,-74.0225,"2012-07-07 0:00:00"
0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.4199_-74.027_20120805",41.4199,-74.027,"2012-08-05 0:00:00"
0,1,3,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.4199_-74.027_20120814",41.4199,-74.027,"2012-08-14 0:00:00"
1,4,9,0,0,0,0,"a","b","a","b","b","a","b",NA,NA,"b","a","c","b","41.4235_-73.5577_20160723",41.4235,-73.5577,"2016-07-23 0:00:00"
3,2,7,1,8,7,8,"b","b","b","a","b","c","a","c","c","b","b","c","b","41.4298_-74.4218_20160913",41.4298,-74.4218,"2016-09-13 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","a","b","b","b","a","a","a","a","a","a","b","b","41.4307_-74.2013_20160726",41.4307,-74.2013,"2016-07-26 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","a","a","a","a","a","a","a","a","a","a","a","a","41.4344_-73.6537_20160701",41.4344,-73.6537,"2016-07-01 0:00:00"
2,NA,1,NA,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.4428_-74.0036_20120820",41.4428,-74.0036,"2012-08-20 0:00:00"
1,0,0,0,0,1,2,"a","a","a","a","a","a","a","a","a","a","a","a","a","41.4428_-74.0036_20130718",41.4428,-74.0036,"2013-07-18 0:00:00"
0,0,8,0,0,1,0,"a","a","b","b","c","b","b","b","b","b","b","c","c","41.4456_-73.6045_20160723",41.4456,-73.6045,"2016-07-23 0:00:00"
1,3,3,3,1,1,0,"a","a","a","a","a","a","a","b","b","b","b","a","a","41.4474_-73.7322_20160930",41.4474,-73.7322,"2016-09-30 0:00:00"
1,0,0,3,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.4588_-73.9201_20120930",41.4588,-73.9201,"2012-09-30 0:00:00"
